-15 -15 0 1.07267 0.99523 0.772619 0.723933 
-15 -12 0 1.39765 1.03896 0.787963 0.732935 
-15 -9 0 1.52372 1.04247 0.789473 0.735224 
-15 -6 0 1.56547 1.04123 0.793294 0.736428 
-15 -3 0 1.62396 1.04852 0.789781 0.737094 
-15 0 0 1.63297 1.04761 0.792724 0.737094 
-15 3 0 1.75052 1.04722 0.797285 0.737094 
-15 6 0 3.36132 0.984945 0.787814 0.738961 
-15 9 0 3.66275 0.978792 0.784911 0.737318 
-15 12 0 3.84062 0.971578 0.783535 0.73683 
-15 15 0 4.11523 0.959863 0.782042 0.73683 
-12 -15 0 0.769515 0.829958 0.726194 0.704528 
-12 -12 0 1.6572 0.904151 0.754403 0.722575 
-12 -9 0 3.55865 0.936787 0.76978 0.729883 
-12 -6 0 4.30675 0.945801 0.772648 0.730854 
-12 -3 0 4.76891 0.944822 0.773435 0.73377 
-12 0 0 5.28914 0.946442 0.774205 0.732683 
-12 3 0 6.30384 0.943845 0.774184 0.735625 
-12 6 0 3.12406 0.913779 0.771112 0.734528 
-12 9 0 2.72874 0.900205 0.771112 0.733516 
-12 12 0.05 2.45331 0.895836 0.768413 0.732432 
-12 15 0.05 2.25087 0.895042 0.769818 0.731819 
-9 -15 0 0.63182 0.721896 0.691376 0.689424 
-9 -12 0 0.912238 0.790934 0.716418 0.705748 
-9 -9 0 1.48107 0.847033 0.742997 0.718505 
-9 -6 0 2.2037 0.875952 0.755649 0.723916 
-9 -3 0 2.5098 0.879289 0.758941 0.727236 
-9 0 0 2.43742 0.882463 0.758941 0.727236 
-9 3 0 2.27292 0.883853 0.763628 0.730608 
-9 6 0.25 1.60714 0.859983 0.758119 0.728607 
-9 9 0.25 1.49195 0.852395 0.758119 0.729855 
-9 12 0.25 1.43271 0.851679 0.757676 0.730414 
-9 15 0.25 1.42176 0.853977 0.76365 0.734492 
-6 -15 0.1 0.559237 0.642334 0.658508 0.25 
-6 -12 0.1 0.707011 0.711176 0.687385 0.688732 
-6 -9 0.1 0.92301 0.766506 0.715311 0.704182 
-6 -6 0.1 1.26658 0.814924 0.733461 0.717078 
-6 -3 0.1 1.47872 0.832649 0.743575 0.723051 
-6 0 0.25 1.48913 0.83733 0.747322 0.724621 
-6 3 0.25 1.46513 0.842837 0.751052 0.726395 
-6 6 0.881759 1.21819 0.827289 0.749455 0.729937 
-6 9 1.09351 1.15408 0.819932 0.750329 0.730579 
-6 12 0.985853 1.16309 0.829814 0.758194 0.736527 
-6 15 0.84284 1.18174 0.849573 0.771154 0.746068 
-3 -15 0.1 0.496064 0.572269 0.25 0.25 
-3 -12 0.1 0.600314 0.647175 0.65764 0.25 
-3 -9 0.1 0.721624 0.699909 0.686396 0.690956 
-3 -6 0.1 0.884538 0.74472 0.70896 0.705762 
-3 -3 0.692445 1.09183 0.786587 0.726886 0.717464 
-3 0 0.86226 1.16487 0.806144 0.737359 0.723769 
-3 3 0.962415 1.16045 0.814517 0.742835 0.725622 
-3 6 2.19017 1.03295 0.798273 0.74238 0.725206 
-3 9 1.47529 1.03201 0.811596 0.752024 0.736508 
-3 12 1.03688 1.07117 0.843415 0.774253 0.751319 
-3 15 0.872285 1.11713 0.883536 0.80911 0.776103 
0 -15 0 0.396786 0.25 0.25 0.25 
0 -12 0.1 0.48374 0.25 0.25 0.25 
0 -9 0.1 0.580106 0.635111 0.25 0.25 
0 -6 0.1 0.673056 0.676541 0.678304 0.25 
0 -3 0.573403 0.787464 0.711676 0.697731 0.699763 
0 0 1.0858 0.896529 0.746167 0.717082 0.712059 
0 3 2.44162 1.01344 0.790443 0.737094 0.72458 
0 6 3.80305 0.937075 0.778829 0.736389 0.72593 
0 9 1.30008 0.992394 0.821944 0.771043 0.751482 
0 12 0.962029 1.06645 0.887012 0.822745 0.788626 
0 15 0.86902 1.09927 0.916855 0.844157 0.810999 
3 -15 0 0.427708 0.25 0.25 0.25 
3 -12 0 0.25 0.25 0.25 0.25 
3 -9 0 0.25 0.25 0.25 0.25 
3 -6 0.1 0.532886 0.25 0.25 0.25 
3 -3 0.486629 0.625096 0.653114 0.25 0.25 
3 0 0.654754 0.710513 0.686272 0.688689 0.25 
3 3 0.949946 0.777439 0.716211 0.706978 0.25 
3 6 1.43822 0.851679 0.757631 0.730414 0.725699 
3 9 1.10872 1.01662 0.878873 0.817918 0.785785 
3 12 0.962548 1.04167 0.90585 0.845907 0.810401 
3 15 0.894642 1.05499 0.926088 0.864734 0.822643 
6 -15 0 0.429204 0.25 0.25 0.25 
6 -12 0 0.25 0.25 0.25 0.25 
6 -9 0.05 0.25 0.25 0.25 0.25 
6 -6 0.05 0.25 0.25 0.25 0.25 
6 -3 0.444469 0.530667 0.25 0.25 0.25 
6 0 0.563429 0.629492 0.646547 0.25 0.25 
6 3 0.713645 0.69574 0.686055 0.688599 0.25 
6 6 0.929193 0.771606 0.731089 0.720498 0.25 
6 9 1.15301 0.93927 0.856824 0.816631 0.793972 
6 12 0.25 1.02726 0.919385 0.860945 0.822643 
6 15 0.25 0.25 0.937871 0.876756 0.836459 
9 -15 0 0.429506 0.25 0.25 0.25 
9 -12 0 0.25 0.25 0.25 0.25 
9 -9 0.05 0.25 0.25 0.25 0.25 
9 -6 0.05 0.25 0.25 0.25 0.25 
9 -3 0.1 0.25 0.25 0.25 0.25 
9 0 0.486797 0.536409 0.25 0.25 0.25 
9 3 0.596675 0.643255 0.25 0.25 0.25 
9 6 0.732785 0.703686 0.70206 0.25 0.25 
9 9 0.8546 0.822721 0.25 0.25 0.25 
9 12 0.25 0.25 0.25 0.25 0.25 
9 15 0.25 0.25 0.25 0.25 0.25 
12 -15 0 0.42941 0.25 0.25 0.25 
12 -12 0 0.25 0.25 0.25 0.25 
12 -9 0.05 0.25 0.25 0.25 0.25 
12 -6 0.05 0.25 0.25 0.25 0.25 
12 -3 0.410742 0.25 0.25 0.25 0.25 
12 0 0.413393 0.25 0.25 0.25 0.25 
12 3 0.508877 0.25 0.25 0.25 0.25 
12 6 0.612136 0.25 0.25 0.25 0.25 
12 9 0.25 0.25 0.25 0.25 0.25 
12 12 0.25 0.25 0.25 0.25 0.25 
12 15 0.25 0.25 0.25 0.25 0.25 
15 -15 0 0.25 0.25 0.25 0.25 
15 -12 0 0.25 0.25 0.25 0.25 
15 -9 0.05 0.25 0.25 0.25 0.25 
15 -6 0.05 0.25 0.25 0.25 0.25 
15 -3 0.396785 0.25 0.25 0.25 0.25 
15 0 0.25 0.25 0.25 0.25 0.25 
15 3 0.25 0.25 0.25 0.25 0.25 
15 6 0.25 0.25 0.25 0.25 0.25 
15 9 0.25 0.25 0.25 0.25 0.25 
15 12 0.25 0.25 0.25 0.25 0.25 
15 15 0.25 0.25 0.25 0.25 0.25 
