-2.68802 -13.0571
2.50816 -7.82656

-3.72793 4.92541
2.61536 -8.00436

-3.7307 4.21231
2.60542 -8.00299

-8.39122 -7.6015
2.51234 -7.8419

-13.6741 -7.27328
2.57934 -7.56862

-4.50352 -8.09476
2.5287 -7.90792

-14.8937 15.7132
2.56123 -7.76028

-3.70745 -0.712584
2.58168 -7.94154

-5.79095 6.4381
2.60445 -7.9786

15.5725 -7.13338
3.91856 -9.15374

-2.03484 15.4416
2.65852 -7.81222

0.144733 -0.192746
2.60895 -8.03831

-2.81342 -6.1977
2.53994 -7.93442

1.19373 2.84725
2.63021 -8.0347

12.4343 10.4902
2.66611 -7.89454

-7.38185 7.21318
2.57992 -7.94882

-9.19195 -14.4811
2.49589 -7.78384

-14.2892 -15.904
2.53549 -7.59276

2.91563 3.99518
2.63367 -8.02651

5.80308 1.10239
2.65214 -8.05184

-5.4965 11.0584
2.64101 -7.92736

-11.2789 2.88348
2.52774 -7.75183

11.7839 15.4658
2.67206 -7.80569

-3.59279 14.1114
2.65403 -7.85528

9.69834 6.71423
2.65836 -7.9628

-7.93195 -10.8874
2.50343 -7.84948

4.13661 12.8536
2.65781 -7.88773

-13.0504 -11.2592
2.60577 -7.52495

-1.43017 -3.65393
2.55776 -7.96862

-1.52639 -9.11205
2.53299 -7.90196

2.07676 -0.919605
2.62434 -8.05507

3.2126 -11.1893
2.76059 -8.28639

14.4438 -7.99598
3.84672 -9.13725

12.3407 -4.30915
3.22446 -8.62971

-2.75109 14.5413
2.6533 -7.84198

-0.754182 -1.20816
2.58838 -8.0165

6.90055 7.35193
2.64437 -7.98806

-11.967 11.2406
2.53202 -7.83545

0.799597 6.87072
2.63654 -7.99567

-1.17367 13.3323
2.65359 -7.87597

-5.78401 14.5731
2.65669 -7.84152

1.19762 -2.91947
2.59606 -8.03927

12.353 4.17562
2.74808 -8.03096

10.3903 12.2081
2.66189 -7.90074

5.36573 -1.58888
2.67078 -8.10018

7.27472 15.6596
2.67232 -7.80323

3.72321 6.04739
2.64101 -8.00741

14.4691 -1.03898
3.18991 -8.51507

6.68546 -3.52469
2.74183 -8.19836

10.5187 -8.19026
3.34751 -8.81057

14.3214 8.85971
2.71681 -7.89157

0.190588 -4.31494
2.60301 -7.99274

-9.86164 -6.91088
2.5725 -7.77241

-3.55766 6.27977
2.62566 -7.99726

-11.6334 -9.79304
2.60438 -7.59292

-5.79911 -13.3844
2.50427 -7.81682

14.0127 -10.9526
4.09755 -9.34963

7.64789 -9.15673
3.06968 -8.59399

6.49566 -7.71703
2.8765 -8.38833

-8.73575 4.26976
2.53794 -7.83848

6.27223 -4.15276
2.73825 -8.20392

-7.87449 -0.771321
2.55779 -7.85202

5.49709 10.2312
2.65009 -7.94448

4.1463 7.31547
2.63847 -7.99112

0.729847 0.54865
2.61764 -8.04536

10.5356 -3.14135
2.96334 -8.3957

-5.71008 6.20876
2.6002 -7.97816

-1.25769 9.08369
2.63571 -7.9637

2.63748 15.5681
2.66028 -7.80723

-11.1874 14.2321
2.63145 -7.84675

5.44315 13.3711
2.65628 -7.87318

-7.46837 6.6224
2.56791 -7.94008

-10.7814 0.913545
2.48816 -7.78154

-2.02757 -1.70029
2.60212 -7.95449

7.89373 -4.99784
2.86193 -8.34073

5.08971 -15.7009
3.41928 -8.97585

-12.6785 -15.8639
2.45977 -7.71482

2.81981 -3.52859
2.62725 -8.07371

-6.49529 1.33473
2.53287 -7.8843

-14.2311 10.0245
2.46527 -7.64118

15.7291 -7.05562
3.93634 -9.15875

-1.41595 8.82817
2.63511 -7.96909

-0.137886 14.0852
2.65363 -7.85383

-14.3807 -0.331146
2.62304 -7.37104

0.639632 -15.947
2.84872 -8.42657

10.8193 -15.0606
4.18362 -9.49927

8.33975 -4.7578
2.88473 -8.35705

-7.71155 5.73863
2.53828 -7.90949

5.99726 -12.0436
3.08924 -8.64021

-7.56415 -13.3598
2.50154 -7.81404

15.5803 6.23541
2.82465 -8.008

-7.99503 13.889
2.64773 -7.85951

2.00327 1.16054
2.62666 -8.04482

-10.3688 10.0175
2.55837 -7.88529

7.81134 -1.54076
2.74047 -8.16489

-10.8878 -12.0018
2.54672 -7.75251

15.1761 7.97605
2.76078 -7.92474

-0.0014294 4.8839
2.62811 -8.01771

-12.0798 7.09989
2.4795 -7.73745

-0.506225 -1.03228
2.59899 -8.02182

15.1471 0.613596
3.1321 -8.41869

14.8752 -13.9086
4.39363 -9.54213

5.8133 0.566631
2.6559 -8.06227

-8.90665 -10.8773
2.59677 -7.74673

-12.0368 -10.5159
2.47102 -7.74651

-3.14585 15.2698
2.65885 -7.81721

-0.109376 -13.7493
2.57942 -7.83206

5.50091 -13.4078
3.16897 -8.72833

9.6646 -7.03075
3.14865 -8.63056

-6.72747 -2.4355
2.54396 -7.88108

10.7711 13.9277
2.66348 -7.85528

-1.73024 -11.7107
2.52181 -7.85455

6.83349 14.8312
2.66753 -7.8313

-0.883842 -10.0216
2.55935 -7.90793

-8.19999 10.4268
2.61946 -7.93077

-13.9583 9.45128
2.46574 -7.659

-14.6745 8.54608
2.43836 -7.64728

8.26386 -1.77539
2.76287 -8.19231

9.6667 -8.55656
3.27102 -8.75819

9.46738 1.1689
2.73388 -8.1017

-7.48419 -8.5735
2.57504 -7.84226

10.3325 -6.02863
3.14652 -8.61018

0.878051 6.77028
2.63117 -7.9976

-10.9051 -8.9435
2.60579 -7.63771

6.39011 -14.6856
3.44769 -8.9845

10.2827 1.32911
2.75415 -8.11515

7.5896 10.093
2.6497 -7.94531

15.5944 -9.85652
4.15663 -9.3443

-9.57938 8.395
2.54221 -7.88822

-13.5256 2.8739
2.61585 -7.43806

0.191028 -11.0268
2.59811 -7.88776

2.37953 3.2524
2.63115 -8.03154

