0.0121657 0.388387 0.581566 
0.01223 0.385539 0.581677 
0.0122963 0.382699 0.581779 
0.0123649 0.379868 0.581871 
0.0124356 0.377046 0.581955 
0.0125086 0.374234 0.58203 
0.0125837 0.371431 0.582096 
0.0126611 0.368637 0.582153 
0.0127407 0.365854 0.582203 
0.0128226 0.36308 0.582243 
0.0129068 0.360317 0.582276 
0.0129933 0.357565 0.5823 
0.0130821 0.354824 0.582317 
0.0131733 0.352093 0.582326 
0.0132669 0.349374 0.582327 
0.0133628 0.346666 0.58232 
0.0134611 0.343969 0.582306 
0.0135619 0.341285 0.582285 
0.0136652 0.338612 0.582256 
0.0137709 0.335952 0.58222 
0.0138792 0.333304 0.582177 
0.01399 0.330668 0.582127 
0.0141034 0.328045 0.58207 
0.0142194 0.325435 0.582006 
0.014338 0.322837 0.581936 
0.0144592 0.320253 0.581859 
0.0145832 0.317683 0.581776 
0.0147098 0.315125 0.581686 
0.0148393 0.312581 0.58159 
0.0149714 0.310051 0.581488 
0.0151064 0.307535 0.58138 
0.0152443 0.305032 0.581265 
0.015385 0.302544 0.581145 
0.0155287 0.30007 0.581019 
0.0156752 0.29761 0.580887 
0.0158248 0.295165 0.58075 
0.0159774 0.292734 0.580606 
0.0161331 0.290318 0.580458 
0.0162918 0.287917 0.580304 
0.0164537 0.285531 0.580144 
0.0166188 0.283159 0.579979 
0.0167871 0.280803 0.579809 
0.0169586 0.278461 0.579634 
0.0171334 0.276135 0.579454 
0.0173116 0.273824 0.579268 
0.0174931 0.271528 0.579078 
0.0176781 0.269248 0.578883 
0.0178666 0.266983 0.578683 
0.0180585 0.264734 0.578478 
0.0182541 0.2625 0.578268 
0.0184532 0.260282 0.578054 
0.018656 0.25808 0.577835 
0.0188625 0.255893 0.577612 
0.0190727 0.253722 0.577384 
0.0192867 0.251567 0.577152 
0.0195046 0.249428 0.576915 
0.0197264 0.247304 0.576675 
0.0199521 0.245197 0.576429 
0.0201819 0.243105 0.57618 
0.0204157 0.241029 0.575926 
0.0206536 0.238969 0.575669 
0.0208956 0.236926 0.575407 
0.0211419 0.234898 0.575141 
0.0213924 0.232886 0.574871 
0.0216473 0.23089 0.574597 
0.0219066 0.22891 0.574319 
0.0221703 0.226946 0.574038 
0.0224385 0.224998 0.573752 
0.0227112 0.223065 0.573463 
0.0229886 0.221149 0.57317 
0.0232707 0.219249 0.572873 
0.0235575 0.217365 0.572572 
0.0238491 0.215496 0.572268 
0.0241456 0.213643 0.57196 
0.024447 0.211807 0.571648 
0.0247534 0.209986 0.571333 
0.0250648 0.20818 0.571014 
0.0253814 0.206391 0.570691 
0.0257032 0.204617 0.570365 
0.0260302 0.202859 0.570035 
0.0263625 0.201117 0.569702 
0.0267003 0.19939 0.569366 
0.0270435 0.197678 0.569025 
0.0273922 0.195983 0.568682 
0.0277466 0.194302 0.568335 
0.0281066 0.192637 0.567984 
0.0284724 0.190987 0.56763 
