1.94638 0.621987 0.149535 -2.07762 -6.57926 -4.966453.70015 -0.898519 -3.45187 5.03431 11.1173 4.35326 0.0361219 13.8055 12.7103 
1.94638 0.621987 0.149535 -7.18216 -6.57926 -7.924133.70015 -0.898519 -3.45187 5.03431 11.1173 4.35326 0.0361219 13.8055 12.7103 

0.563831 0.16293 0.856895 6.37925 9.96372 -2.7673-0.702185 11.3378 -4.69308 15.9871 1.92812 -12.4671 -3.22864 11.1167 -1.80066 
0.563831 0.16293 0.856895 -16 9.96372 13.509-0.702185 11.3378 -4.69308 15.9871 1.92812 -12.4671 -3.22864 11.1167 -1.80066 

0.488304 0.263421 0.733628 -15.8451 15.0061 15.9452-11.659 12.3628 -11.985 -14.0154 14.1207 11.2767 7.44237 6.30348 -9.47284 
0.488304 0.263421 0.733628 11.8286 15.0061 -6.42988-11.659 12.3628 -11.985 -14.0154 14.1207 11.2767 7.44237 6.30348 -9.47284 

0.419092 1.24702 0.759823 -7.567 4.55587 7.29572-7.42717 14.6253 -3.48412 6.62155 3.58329 10.2218 -9.50181 3.25218 -7.47339 
0.419092 1.24702 0.759823 -3.15743 4.55587 -7.46386-7.42717 14.6253 -3.48412 6.62155 3.58329 10.2218 -9.50181 3.25218 -7.47339 

0.290901 1.97841 1.17993 -2.24619 5.71156 3.13185-6.11187 6.129 -14.8679 15.1459 2.10413 4.19119 -3.06195 5.51893 15.5434 
0.290901 1.97841 1.17993 -12.7799 5.71156 -13.1703-6.11187 6.129 -14.8679 15.1459 2.10413 4.19119 -3.06195 5.51893 15.5434 

1.47364 0.929601 0.750699 6.44128 -0.826413 4.04336-9.1417 13.365 0.807909 -0.0930539 -11.8775 -14.5605 -1.20188 -11.2927 8.71726 
1.47364 0.929601 0.750699 0.898745 -0.826413 -0.552131-9.1417 13.365 0.807909 -0.0930539 -11.8775 -14.5605 -1.20188 -11.2927 8.71726 

0.319396 0.811951 0.8589 0.866114 -3.42895 -15.3529.75372 -5.28009 -13.7109 8.622 7.36557 -14.8977 13.8767 -11.1402 -2.85429 
0.319396 0.811951 0.8589 -8.58113 -3.42895 2.320039.75372 -5.28009 -13.7109 8.622 7.36557 -14.8977 13.8767 -11.1402 -2.85429 

1.82991 1.13644 0.112452 -13.1052 -3.06019 -2.68407-3.89568 11.2363 1.84632 -0.747355 -10.6758 -4.00989 8.81222 -14.6597 -3.61832 
1.82991 1.13644 0.112452 -4.03961 -3.06019 0.380715-3.89568 11.2363 1.84632 -0.747355 -10.6758 -4.00989 8.81222 -14.6597 -3.61832 

1.6616 0.863498 1.26473 0.180411 8.54306 -2.78406-10.4945 7.93119 -7.77698 -0.294636 -0.803332 12.5009 12.2357 -0.607357 -9.68552 
1.6616 0.863498 1.26473 -3.79039 8.54306 -8.29736-10.4945 7.93119 -7.77698 -0.294636 -0.803332 12.5009 12.2357 -0.607357 -9.68552 

1.8504 1.30415 1.60327 -8.96894 9.96192 -3.05586-12.232 14.1888 12.178 4.62173 15.2696 8.12115 10.9923 4.76891 6.81002 
1.8504 1.30415 1.60327 -9.9179 9.96192 -16-12.232 14.1888 12.178 4.62173 15.2696 8.12115 10.9923 4.76891 6.81002 

1.19502 1.82759 0.723963 2.46246 10.5002 14.89150.159607 2.70681 -11.0249 -1.95951 -11.8507 -0.269282 -10.5944 13.1411 -3.34645 
1.19502 1.82759 0.723963 7.84049 10.5002 4.979770.159607 2.70681 -11.0249 -1.95951 -11.8507 -0.269282 -10.5944 13.1411 -3.34645 

1.04314 1.15344 1.28301 -2.5498 5.02372 5.89351-14.7134 -15.3345 1.27589 -7.71229 6.16316 -2.2311 -12.4719 15.4319 -11.5809 
1.04314 1.15344 1.28301 13.117 5.02372 5.53044-14.7134 -15.3345 1.27589 -7.71229 6.16316 -2.2311 -12.4719 15.4319 -11.5809 

1.30135 1.29233 0.831825 -0.672796 -10.8033 14.7879-4.41622 -11.6747 -3.47017 -4.82681 2.57404 -14.1621 -3.69755 2.85382 -11.5082 
1.30135 1.29233 0.831825 0.786391 -10.8033 4.18302-4.41622 -11.6747 -3.47017 -4.82681 2.57404 -14.1621 -3.69755 2.85382 -11.5082 

0.770046 1.05593 1.55837 -10.8939 6.2752 1.24214-6.11123 -8.66506 -6.45925 -10.7501 13.7257 -15.541 -11.2435 -9.7205 15.3254 
0.770046 1.05593 1.55837 14.2124 6.2752 12.0907-6.11123 -8.66506 -6.45925 -10.7501 13.7257 -15.541 -11.2435 -9.7205 15.3254 

1.01632 1.74348 1.83652 8.864 12.3865 -14.8083-14.1445 -13.4229 -7.78427 3.64702 11.1919 0.691799 1.60955 7.17283 -11.5293 
1.01632 1.74348 1.83652 -2.7551 12.3865 4.41193-14.1445 -13.4229 -7.78427 3.64702 11.1919 0.691799 1.60955 7.17283 -11.5293 

0.432889 1.20304 1.20446 -10.673 -1.31247 -1.322541.76729 10.6712 2.69376 11.3352 12.7453 -14.9663 -4.22837 7.5207 10.1828 
0.432889 1.20304 1.20446 -11.5548 -1.31247 10.37591.76729 10.6712 2.69376 11.3352 12.7453 -14.9663 -4.22837 7.5207 10.1828 

0.788994 1.23804 1.95736 11.976 1.42572 -7.609060.539632 6.34853 -5.85287 12.9584 -13.8818 -7.78312 3.69757 -7.78748 -1.949 
0.788994 1.23804 1.95736 -4.54049 1.42572 2.169040.539632 6.34853 -5.85287 12.9584 -13.8818 -7.78312 3.69757 -7.78748 -1.949 

1.54729 0.909447 1.22666 -1.12226 8.5528 5.3450.694685 -13.9601 0.83286 -9.83414 9.21112 11.8083 11.2879 6.36234 14.1008 
1.54729 0.909447 1.22666 -2.99315 8.5528 -160.694685 -13.9601 0.83286 -9.83414 9.21112 11.8083 11.2879 6.36234 14.1008 

1.05449 0.650956 1.6313 -6.19763 8.7343 -3.483490.417584 -9.00144 7.27687 13.0404 -0.0747299 4.42864 13.1106 -12.9028 15.1819 
1.05449 0.650956 1.6313 -14.5184 8.7343 -11.72330.417584 -9.00144 7.27687 13.0404 -0.0747299 4.42864 13.1106 -12.9028 15.1819 

0.81645 0.282706 1.52255 14.5668 -8.09073 -7.18127-6.26639 -10.1371 -15.5071 0.358469 8.79678 -2.69896 -14.6213 -2.29997 4.63769 
0.81645 0.282706 1.52255 6.03689 -8.09073 7.222-6.26639 -10.1371 -15.5071 0.358469 8.79678 -2.69896 -14.6213 -2.29997 4.63769 

0.824143 1.97551 0.323899 9.22456 0.0552143 -5.598280.159707 7.03582 -4.95336 -4.00784 12.5594 2.88308 2.94308 -5.39828 11.0341 
0.824143 1.97551 0.323899 0.709043 0.0552143 -8.963840.159707 7.03582 -4.95336 -4.00784 12.5594 2.88308 2.94308 -5.39828 11.0341 

0.593641 0.956958 0.158472 9.94586 -7.88021 5.25855-2.66583 -8.67508 -1.04601 -3.60603 -10.0512 2.10612 6.87176 2.84247 -0.216698 
0.593641 0.956958 0.158472 -3.3176 -7.88021 -0.312622-2.66583 -8.67508 -1.04601 -3.60603 -10.0512 2.10612 6.87176 2.84247 -0.216698 

0.166705 1.49514 0.388984 1.39592 -7.21356 9.95366-12.0058 5.22271 -6.15946 -8.35593 -4.78289 -7.85155 9.70651 1.25003 3.62573 
0.166705 1.49514 0.388984 -2.94577 -7.21356 -0.807206-12.0058 5.22271 -6.15946 -8.35593 -4.78289 -7.85155 9.70651 1.25003 3.62573 

0.483011 1.71331 1.24465 -8.75144 8.27722 -12.5527-0.0449132 -10.1548 -15.8437 -14.94 6.68475 -15.8306 -14.9506 -10.0171 -2.67787 
0.483011 1.71331 1.24465 14.2293 8.27722 16-0.0449132 -10.1548 -15.8437 -14.94 6.68475 -15.8306 -14.9506 -10.0171 -2.67787 

0.723544 1.13195 0.104152 7.68952 -10.317 13.84522.84117 -5.62146 9.4675 -10.3806 -1.01522 -14.5951 -4.79564 -1.19942 6.20757 
0.723544 1.13195 0.104152 -0.395799 -10.317 -4.95982.84117 -5.62146 9.4675 -10.3806 -1.01522 -14.5951 -4.79564 -1.19942 6.20757 

0.731949 1.16137 0.352547 -13.1079 -11.4695 9.83551-4.43566 10.0626 -15.7556 -10.2993 -11.5083 0.601759 15.2968 15.7015 -14.3576 
0.731949 1.16137 0.352547 -6.08151 -11.4695 7.23983-4.43566 10.0626 -15.7556 -10.2993 -11.5083 0.601759 15.2968 15.7015 -14.3576 

1.99695 0.557928 0.35172 2.73809 13.817 8.1662-7.98453 -0.156825 -2.64876 13.1913 6.87064 -8.1451 4.83206 -12.621 3.08543 
1.99695 0.557928 0.35172 -14.7254 13.817 6.97788-7.98453 -0.156825 -2.64876 13.1913 6.87064 -8.1451 4.83206 -12.621 3.08543 

1.31645 1.72765 0.747644 9.49556 -14.2812 6.02367-15.2646 -8.13176 1.54053 13.7039 -0.355086 12.1626 -15.9365 -12.0563 -0.226718 
1.31645 1.72765 0.747644 7.34979 -14.2812 -0.825355-15.2646 -8.13176 1.54053 13.7039 -0.355086 12.1626 -15.9365 -12.0563 -0.226718 

1.05355 1.81054 1.98698 10.1594 -0.54442 -14.87138.4829 -6.10167 0.240821 10.1112 6.59924 10.1087 3.26014 12.2264 -13.6408 
1.05355 1.81054 1.98698 -16 -0.54442 -5.960268.4829 -6.10167 0.240821 10.1112 6.59924 10.1087 3.26014 12.2264 -13.6408 

0.537872 1.87124 0.588938 -15.5426 -8.43757 15.4801-11.4047 -15.6819 -12.2984 -13.3844 8.22576 13.691 14.4981 1.67503 -2.06753 
0.537872 1.87124 0.588938 -4.42526 -8.43757 2.48167-11.4047 -15.6819 -12.2984 -13.3844 8.22576 13.691 14.4981 1.67503 -2.06753 

1.37637 0.176071 1.74353 -12.9616 8.77005 3.38444-3.54875 10.4862 9.99278 12.6121 3.78051 11.0988 9.13967 2.42108 4.13534 
1.37637 0.176071 1.74353 -16 8.77005 -16-3.54875 10.4862 9.99278 12.6121 3.78051 11.0988 9.13967 2.42108 4.13534 

1.82621 0.27819 1.49017 -8.73962 13.4498 -9.132292.56493 -0.401444 4.955 -9.67141 6.24071 -6.81557 7.05639 12.8448 -8.49518 
1.82621 0.27819 1.49017 5.25509 13.4498 8.260392.56493 -0.401444 4.955 -9.67141 6.24071 -6.81557 7.05639 12.8448 -8.49518 

0.368873 0.750813 1.87404 5.20048 -3.47262 6.07576.84625 9.80723 4.982 3.75222 -8.44749 -14.3172 12.5837 12.4718 -12.5488 
0.368873 0.750813 1.87404 -8.66194 -3.47262 8.433466.84625 9.80723 4.982 3.75222 -8.44749 -14.3172 12.5837 12.4718 -12.5488 

0.164643 1.77288 1.20921 -5.61464 -10.6163 0.96137715.6215 4.13886 -10.5462 -10.9941 12.821 13.5565 15.944 -2.76926 9.40576 
0.164643 1.77288 1.20921 -16 -10.6163 -1.6574915.6215 4.13886 -10.5462 -10.9941 12.821 13.5565 15.944 -2.76926 9.40576 

0.390908 0.44188 0.440974 -15.0532 15.9772 -14.75811.1925 -4.24242 -2.50123 -4.16344 -3.3175 9.06845 11.0381 -11.047 -6.42679 
0.390908 0.44188 0.440974 -3.78882 15.9772 -6.3958411.1925 -4.24242 -2.50123 -4.16344 -3.3175 9.06845 11.0381 -11.047 -6.42679 

0.614911 0.501615 0.525547 3.16387 -7.40233 -7.75852-15.3741 7.80521 14.1555 5.31106 5.43617 -10.6137 -6.36671 10.4579 -4.94346 
0.614911 0.501615 0.525547 -1.10869 -7.40233 8.44559-15.3741 7.80521 14.1555 5.31106 5.43617 -10.6137 -6.36671 10.4579 -4.94346 

1.67848 0.973236 1.89284 12.6216 12.7661 -1.060192.47817 -3.78354 -12.5355 -0.0369794 -9.57421 11.912 -0.792128 -3.80159 8.18817 
1.67848 0.973236 1.89284 -1.56774 12.7661 -10.92732.47817 -3.78354 -12.5355 -0.0369794 -9.57421 11.912 -0.792128 -3.80159 8.18817 

0.482581 1.26937 0.984091 6.4634 4.63843 7.03891-4.90054 13.8754 -15.6406 -2.3938 -8.58581 2.80286 -0.599594 2.78399 8.27737 
0.482581 1.26937 0.984091 1.91947 4.63843 -5.12142-4.90054 13.8754 -15.6406 -2.3938 -8.58581 2.80286 -0.599594 2.78399 8.27737 

0.292903 1.73904 0.538502 11.8178 13.0106 -10.1765-0.0395409 5.29687 11.1924 -2.00316 0.417282 3.13234 10.1147 12.6462 4.3691 
0.292903 1.73904 0.538502 -1.85602 13.0106 -8.09273-0.0395409 5.29687 11.1924 -2.00316 0.417282 3.13234 10.1147 12.6462 4.3691 

0.15545 1.04494 0.929138 -15.7232 7.74675 9.34097-9.94466 -3.62704 -3.06044 -3.65254 -12.2602 14.1592 9.47533 14.6623 7.25527 
0.15545 1.04494 0.929138 -5.62192 7.74675 -16-9.94466 -3.62704 -3.06044 -3.65254 -12.2602 14.1592 9.47533 14.6623 7.25527 

1.40757 1.11036 0.951825 -6.39126 5.57189 -0.94382412.7867 0.94272 -13.8278 -7.76479 14.8215 0.0672568 -15.3592 -2.32975 11.8808 
1.40757 1.11036 0.951825 2.21981 5.57189 -0.38592312.7867 0.94272 -13.8278 -7.76479 14.8215 0.0672568 -15.3592 -2.32975 11.8808 

0.910001 1.14816 1.50465 3.39673 12.1037 1.0935-8.31382 11.6447 10.5148 -13.8507 10.6977 10.822 -2.66537 -7.2013 -6.82503 
0.910001 1.14816 1.50465 14.9423 12.1037 -11.0007-8.31382 11.6447 10.5148 -13.8507 10.6977 10.822 -2.66537 -7.2013 -6.82503 

1.23822 1.18092 1.20568 13.0786 1.12159 2.63223.77655 15.6495 -15.5154 -2.71201 -12.7557 8.75525 -4.03065 -13.0176 13.5705 
1.23822 1.18092 1.20568 1.08625 1.12159 -6.198943.77655 15.6495 -15.5154 -2.71201 -12.7557 8.75525 -4.03065 -13.0176 13.5705 

0.110056 1.91936 1.68918 -9.78547 -13.8175 0.8534867.34159 9.26672 15.657 -4.42989 -2.52439 10.5726 10.059 -4.17815 9.44185 
0.110056 1.91936 1.68918 -14.4027 -13.8175 -11.01457.34159 9.26672 15.657 -4.42989 -2.52439 10.5726 10.059 -4.17815 9.44185 

0.680087 0.714688 0.684833 -5.99925 2.61418 4.3847-13.4878 4.54679 5.72597 13.247 -5.9646 3.90047 -1.43533 0.597362 -5.17275 
0.680087 0.714688 0.684833 -5.91661 2.61418 -2.08452-13.4878 4.54679 5.72597 13.247 -5.9646 3.90047 -1.43533 0.597362 -5.17275 

0.685541 0.171201 0.725086 -4.21056 2.33401 7.19627-5.04904 7.26817 -9.18743 15.3136 -11.834 7.14082 -4.09114 12.1579 14.1231 
0.685541 0.171201 0.725086 -8.08994 2.33401 -11.9881-5.04904 7.26817 -9.18743 15.3136 -11.834 7.14082 -4.09114 12.1579 14.1231 

1.62235 1.92782 1.99086 1.67644 15.5376 -1.8050714.4323 -14.8492 -13.3379 -2.8358 4.09487 0.862843 -11.5576 -4.87334 -3.30085 
1.62235 1.92782 1.99086 1.54084 15.5376 4.5497114.4323 -14.8492 -13.3379 -2.8358 4.09487 0.862843 -11.5576 -4.87334 -3.30085 

1.61676 1.05019 0.727703 6.45717 9.80981 -14.848210.2227 -7.10371 -8.30982 -15.1827 5.51165 -5.66329 5.33645 -8.13352 14.3967 
1.61676 1.05019 0.727703 9.45863 9.80981 2.0504410.2227 -7.10371 -8.30982 -15.1827 5.51165 -5.66329 5.33645 -8.13352 14.3967 

0.242062 0.540722 1.15701 -7.84267 -8.49159 -7.31144-0.886671 0.933133 -3.75076 13.3088 4.78665 0.325097 7.31097 -8.37097 9.71575 
0.242062 0.540722 1.15701 -4.29812 -8.49159 -3.8411-0.886671 0.933133 -3.75076 13.3088 4.78665 0.325097 7.31097 -8.37097 9.71575 

1.94271 1.94404 0.119903 12.4728 -0.952916 -8.85253.5841 9.04825 12.7057 14.1595 15.3102 -14.1672 -8.37672 15.4052 10.6424 
1.94271 1.94404 0.119903 -13.4692 -0.952916 5.842963.5841 9.04825 12.7057 14.1595 15.3102 -14.1672 -8.37672 15.4052 10.6424 

0.391073 0.880182 1.23951 9.118 8.18923 4.42428-15.101 3.02595 -3.95032 11.5276 -4.28047 -15.6007 4.99955 10.6149 -5.85993 
0.391073 0.880182 1.23951 -10.6546 8.18923 16-15.101 3.02595 -3.95032 11.5276 -4.28047 -15.6007 4.99955 10.6149 -5.85993 

0.157043 1.22809 0.283363 2.94222 14.8721 4.7212715.6028 -14.6469 2.7294 9.34346 7.09431 -9.11087 15.6125 -0.716856 6.04029 
0.157043 1.22809 0.283363 -16 14.8721 3.0704615.6028 -14.6469 2.7294 9.34346 7.09431 -9.11087 15.6125 -0.716856 6.04029 

0.394559 1.77369 0.383034 -9.2655 12.6913 -13.2328-15.1371 -9.72281 -10.5188 3.48689 -3.23237 -14.8504 -8.57796 13.7117 -12.544 
0.394559 1.77369 0.383034 -1.50467 12.6913 16-15.1371 -9.72281 -10.5188 3.48689 -3.23237 -14.8504 -8.57796 13.7117 -12.544 

1.53977 1.22565 1.76328 3.82944 -7.22104 -13.69036.19369 4.56147 -6.15596 -6.64947 -0.536829 13.5518 9.08216 15.1691 1.54849 
1.53977 1.22565 1.76328 -2.62563 -7.22104 -10.15086.19369 4.56147 -6.15596 -6.64947 -0.536829 13.5518 9.08216 15.1691 1.54849 

0.61842 0.50446 1.57079 6.27124 10.7445 -5.22495-14.6055 -0.913485 -13.4604 -15.9553 7.05513 15.5066 10.8587 -8.93082 8.44843 
0.61842 0.50446 1.57079 6.27124 10.7445 -16-14.6055 -0.913485 -13.4604 -15.9553 7.05513 15.5066 10.8587 -8.93082 8.44843 

1.5399 1.73192 0.203978 -13.9417 8.62992 -12.9172-6.48633 -6.0063 -1.36994 2.00003 -11.2481 0.313769 11.3332 -12.046 -14.9672 
1.5399 1.73192 0.203978 -4.8239 8.62992 4.88961-6.48633 -6.0063 -1.36994 2.00003 -11.2481 0.313769 11.3332 -12.046 -14.9672 

1.85572 0.885262 1.19307 -4.94851 -3.33172 -13.3965-15.1325 -10.6402 -14.4362 4.45656 9.29024 -11.0571 6.36951 -7.41146 -13.8415 
1.85572 0.885262 1.19307 -0.654472 -3.33172 7.24233-15.1325 -10.6402 -14.4362 4.45656 9.29024 -11.0571 6.36951 -7.41146 -13.8415 

1.74107 1.93091 1.08817 3.00294 -11.9847 1.43224-7.17588 9.00283 8.3772 -4.38501 -4.10303 15.1116 10.3081 10.4837 5.24094 
1.74107 1.93091 1.08817 -3.48512 -11.9847 -12.3889-7.17588 9.00283 8.3772 -4.38501 -4.10303 15.1116 10.3081 10.4837 5.24094 

0.629998 0.137276 1.12072 -13.1371 -12.6686 11.5754-2.84841 -4.09839 -10.2504 -2.73306 8.66344 6.5312 8.40333 -7.41159 5.37998 
0.629998 0.137276 1.12072 -3.86038 -12.6686 -0.521876-2.84841 -4.09839 -10.2504 -2.73306 8.66344 6.5312 8.40333 -7.41159 5.37998 

0.417812 1.7494 1.08851 8.86439 -12.6518 -8.09299-14.7625 -7.79043 9.03345 -6.48948 -9.59356 15.4571 5.53407 -4.78662 10.2262 
0.417812 1.7494 1.08851 0.384427 -12.6518 -5.19541-14.7625 -7.79043 9.03345 -6.48948 -9.59356 15.4571 5.53407 -4.78662 10.2262 

1.88754 0.46684 1.82826 15.7011 -12.3059 12.7275-15.9385 10.5491 -12.5959 11.8909 -6.67257 -8.83904 11.7863 -3.61111 -14.3297 
1.88754 0.46684 1.82826 -2.61078 -12.3059 7.06482-15.9385 10.5491 -12.5959 11.8909 -6.67257 -8.83904 11.7863 -3.61111 -14.3297 

1.87241 1.62477 0.594595 12.1868 9.06522 -8.91534-8.86786 1.94683 -4.60017 3.0513 -5.24271 -12.7346 10.0369 9.07195 -11.0239 
1.87241 1.62477 0.594595 -5.57699 9.06522 16-8.86786 1.94683 -4.60017 3.0513 -5.24271 -12.7346 10.0369 9.07195 -11.0239 

1.45376 1.87799 0.824594 -3.69135 10.2322 6.2505414.1413 15.6371 -13.561 -2.81747 -10.4854 -14.0282 -12.8129 15.8351 14.8133 
1.45376 1.87799 0.824594 -3.28743 10.2322 7.1404314.1413 15.6371 -13.561 -2.81747 -10.4854 -14.0282 -12.8129 15.8351 14.8133 

1.06275 1.00027 1.31067 13.7247 7.27118 13.75-4.98905 6.37222 -7.43771 -13.5372 -7.32902 -9.66626 -7.71506 14.4553 6.09694 
