-15 -15 0 0 0 0 0 0 0 0 0 0 
-15 -12 0 0 0 0.1 0.5062 0.52102 0.528729 0.530599 0.533008 0.532023 
-15 -9 0 0 0 0.1 0.25 0.634467 0.648829 0.651977 0.659088 0.65772 
-15 -6 0 0 0 0 0.25 0.25 0.25 0.25 0.25 0.25 
-15 -3 0 0 0 0 0 0 0 0 0 0 
-15 0 0 0 0 0.449918 0.575045 0.661491 0.719316 0.752916 0.786135 0.80975 
-15 3 0 0 0 0.449866 0.575481 0.658935 0.71717 0.755454 0.783225 0.813428 
-15 6 0 0 0 0.449918 0.575045 0.659996 0.719175 0.750386 0.782374 0.811313 
-15 9 0 0 0 0.449822 0.575045 0.658935 0.716661 0.752916 0.782374 0.811313 
-15 12 0 0 0 0.449928 0.575045 0.658935 0.716661 0.750386 0.786135 0.80975 
-15 15 0 0 0 0.449914 0.575481 0.661491 0.719316 0.754114 0.781836 0.813428 
-12 -15 0 0 0 0 0 0 0 0 0 0 
-12 -12 0 0 0.1 0.25 0.514582 0.525086 0.529948 0.529934 0.531605 0.532605 
-12 -9 0 0 0 0.25 0.626105 0.641029 0.649106 0.653666 0.657608 0.657572 
-12 -6 0 0 0 0.1 0.25 0.25 0.25 0.25 0.25 0.25 
-12 -3 0 0 0 0 0 0 0 0 0 0 
-12 0 0 0 0 0.525303 0.624518 0.695587 0.739811 0.767126 0.800002 0.828342 
-12 3 0 0 0 0.526002 0.625671 0.693708 0.736724 0.769578 0.800002 0.828342 
-12 6 0 0 0 0.52511 0.62486 0.695587 0.739811 0.771779 0.800002 0.25 
-12 9 0 0 0 0.525807 0.625671 0.695587 0.739811 0.769578 0.800002 0.82587 
-12 12 0 0 0 0.525712 0.625671 0.695587 0.742018 0.771779 0.800002 0.25 
-12 15 0 0 0 0.52504 0.625626 0.696996 0.738564 0.771247 0.804825 0.831295 
-9 -15 0 0 0 0 0 0 0 0 0 0 
-9 -12 0 0 0.1 0.506459 0.520512 0.526726 0.530498 0.531708 0.531206 0.531787 
-9 -9 0 0 0.25 0.25 0.635068 0.64628 0.650759 0.654682 0.655098 0.659413 
-9 -6 0 0 0 0.25 0.25 0.25 0.25 0.25 0.25 0.878623 
-9 -3 0 0 0 0 0 0 0 0 0 0 
-9 0 0 0 0.464804 0.584295 0.667643 0.723912 0.752166 0.782366 0.814035 0.25 
-9 3 0 0 0.464886 0.583954 0.666531 0.723912 0.752166 0.782366 0.814035 0.25 
-9 6 0 0 0.464833 0.583954 0.667643 0.721866 0.754174 0.787348 0.81479 0.25 
-9 9 0 0 0.464413 0.583954 0.666531 0.720823 0.75651 0.786806 0.81479 0.25 
-9 12 0 0 0.462675 0.584683 0.66766 0.727331 0.759817 0.7857 0.820369 0.25 
-9 15 0 0 0.455542 0.584452 0.671614 0.730984 0.762462 0.800486 0.834574 0.25 
-6 -15 0 0 0 0 0 0 0 0 0 0 
-6 -12 0 0.1 0.25 0.515104 0.524512 0.527746 0.5289 0.531028 0.530359 0.530487 
-6 -9 0 0.05 0.25 0.626857 0.643658 0.647793 0.65175 0.652151 0.657572 0.659268 
-6 -6 0 0 0.1 0.25 0.25 0.25 0.25 0.25 0.25 0.89824 
-6 -3 0 0 0 0 0 0 0 0 0 0 
-6 0 0 0 0.536155 0.633236 0.702509 0.741947 0.768241 0.80222 0.828342 0.25 
-6 3 0 0 0.536155 0.632592 0.700573 0.741947 0.770432 0.801289 0.25 0.25 
-6 6 0 0 0.536402 0.632592 0.701587 0.743638 0.772917 0.804825 0.25 0.25 
-6 9 0 0 0.535596 0.634638 0.702117 0.745764 0.775458 0.808202 0.25 0.25 
-6 12 0 0 0.534371 0.637356 0.708711 0.755013 0.789259 0.82207 0.25 0.25 
-6 15 0 0 0.526579 0.641244 0.722212 0.773042 0.819533 0.874387 0.25 0.25 
-3 -15 0 0 0 0 0 0 0 0 0 0 
-3 -12 0 0.1 0.508791 0.520647 0.526638 0.52872 0.53089 0.529904 0.531174 0.53039 
-3 -9 0 0.25 0.615586 0.63643 0.643946 0.649491 0.652151 0.655098 0.65804 0.661095 
-3 -6 0 0 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.89464 
-3 -3 0 0 0 0 0 0 0 0 0 0 
-3 0 0 0.478249 0.592362 0.672928 0.724456 0.75646 0.785394 0.814233 0.25 0.25 
-3 3 0 0.477497 0.592362 0.672928 0.728255 0.760414 0.785394 0.812499 0.25 0.25 
-3 6 0 0.475238 0.593166 0.675838 0.727898 0.764398 0.794365 0.825671 0.25 0.25 
-3 9 0 0.466593 0.594495 0.678356 0.739237 0.77622 0.813444 0.855278 0.25 0.25 
-3 12 0 0.440107 0.592664 0.688869 0.759403 0.807535 0.858583 0.25 0.25 0.25 
-3 15 0 0 0.573296 0.682851 0.769204 0.835894 0.913277 0.25 0.25 0.25 
0 -15 0 0 0 0 0 0 0 0 0 0 
0 -12 0.1 0.506139 0.519583 0.524503 0.528995 0.528714 0.529894 0.529752 0.529432 0.528934 
0 -9 0.25 0.610172 0.634239 0.643946 0.649491 0.652151 0.655557 0.655405 0.655405 0.661095 
