0 0 0 0
1 0 0 0
2 3.62966 0.0362966 0.131744
3 8.17525 0.118049 0.794096
4 8.17525 0.195161 1.37033
5 8.28653 0.400252 2.71051
6 8.28653 0.67743 3.99443
7 10.5222 1.12829 7.00961
8 10.5222 1.68827 10.7742
9 10.5222 2.27596 14.3867
10 11.7814 2.66497 17.2786
11 11.7814 2.96356 18.5264
12 12.1931 3.07308 21.4904
13 13.1257 3.46897 25.3242
14 14.5013 4.00023 28.4733
15 14.9422 4.19531 34.4745
16 18.13 4.55598 37.5001
17 18.303 4.81912 40.1044
18 18.303 6.07574 46.3191
19 18.3085 6.29082 53.3704
20 23.5863 6.16278 55.5549
21 24.8223 6.36474 65.9831
22 24.8223 6.63292 63.3882
23 28.0303 6.80502 76.7451
24 30.5729 6.60761 89.7803
25 43.7332 8.03501 116.664
26 55.1485 9.54404 172.489
27 55.1485 11.634 231.926
28 67.2526 14.8894 336.52
29 67.2526 18.2756 426.8
30 85.8159 20.5779 539.593
31 85.8159 21.6866 674.047
32 85.8159 23.068 671.14
33 93.3774 27.9568 847.245
34 93.3774 31.5501 1048.34
35 94.2947 32.6298 1053.34
36 94.2947 31.6064 1039.76
37 94.2947 33.9977 1149.31
38 102.807 34.9432 1211.87
39 102.807 37.1894 1230.61
40 102.807 37.6728 1224.3
41 102.807 36.7589 1215.68
42 104.432 37.6354 1319.72
43 104.432 40.576 1378.09
44 104.432 41.7341 1446.17
45 104.432 42.2445 1508.57
46 111.331 39.2576 1445.88
47 120.529 43.3019 1624.69
48 120.529 41.6149 1628.54
49 120.529 45.8847 1776.22
50 120.529 46.1252 1621.9
51 120.529 47.7406 1640.02
52 125.64 46.3534 1855.97
53 125.64 48.9592 1921.09
54 125.64 46.2874 1971.07
55 128.307 48.547 1976.79
56 130.771 50.7159 2019.39
57 137.991 48.5952 2181.67
58 137.991 45.7188 2392.14
59 137.991 48.6798 2466.97
60 137.991 51.5558 2247.45
61 137.991 51.9304 2282.71
62 137.991 52.1539 2415.94
63 137.991 51.855 2356.71
64 137.991 49.1415 2361.13
65 142.934 49.2517 2349.67
66 142.934 52.6214 2431.75
67 142.934 50.4952 2505.21
68 142.934 51.1024 2475.51
69 142.934 55.4382 2777.62
70 142.934 56.0043 2643.19
71 142.934 56.7942 2551.88
72 142.934 59.2953 2637.41
73 145.491 57.6893 2648.04
74 145.491 57.0706 2274.25
75 146.818 57.209 2366.76
76 146.818 53.839 2771.42
77 146.818 51.6053 2779.01
78 146.818 51.699 2899.88
79 148.605 57.3554 2898.73
80 148.605 58.7647 3039.88
81 148.605 58.3302 2836.91
82 148.605 60.7863 2833.21
83 148.605 60.6801 2946.13
84 148.605 58.2667 2988.92
85 149.756 57.1951 3270.33
86 151.261 55.8891 3179.2
87 151.261 64.274 3159.08
88 151.261 61.5672 2939.74
89 151.261 60.4678 3147.12
90 151.261 63.2341 2966.02
91 151.261 60.0517 3108.7
92 151.261 62.9974 3223.45
93 151.261 62.4074 3060.73
94 151.261 58.6541 2902.46
95 151.261 59.954 3221.08
96 151.261 59.9809 3115.25
97 151.261 62.0683 3199.89
98 151.261 62.9129 3195.96
99 151.261 68.0731 3047.64
100 151.261 66.226 2961.52
0 0 0 0
1 0 0 0
2 0 0 0
3 18.2761 0.182761 3.34017
4 18.2761 0.364213 6.56565
5 18.2761 0.43972 6.79492
6 18.2761 0.888057 13.0208
7 18.7879 1.1725 16.4793
8 19.7799 1.92303 25.9327
9 20.087 2.87013 37.8032
10 22.6198 3.17761 44.2545
11 27.1276 4.217 62.1935
12 27.1276 4.82802 67.6707
13 37.776 5.95431 89.0333
14 37.776 7.05493 120.364
15 79.8902 8.84499 183.739
16 79.8902 9.40928 242.295
17 90.7787 10.6229 331.531
