0 0 0 0
1 13.6689 0.273377 3.73676
2 13.6689 0.295075 3.73618
3 13.6689 0.332923 3.78502
4 13.6689 0.332923 3.78502
5 15.0188 0.6333 8.09224
6 15.0188 0.906678 11.1851
7 15.0188 0.941077 11.2027
8 15.0188 1.21236 15.1294
9 15.0188 1.72947 20.8428
10 15.0188 1.97094 24.4141
11 15.0188 2.32045 26.4608
12 15.0188 1.98179 24.3232
13 15.0188 2.00879 25.3474
14 15.0188 2.05531 25.6405
15 15.0188 2.09664 27.2343
16 15.0188 2.10747 27.5734
17 15.0188 2.19677 27.381
18 15.0188 2.07564 27.0371
19 15.0188 2.74324 32.415
20 15.0188 1.85096 24.1447
21 15.0188 2.1053 26.6207
22 15.0188 2.07364 26.9845
23 15.0188 1.77526 23.6141
24 15.0188 1.58512 20.59
25 15.0188 2.21782 27.338
26 15.0188 1.88132 24.1681
