2.43383 2.53389 2.53389 2.58351 2.59655 2.66272 2.66272 2.74897 2.74897 2.74897 2.83899 2.94122 2.94122 2.94122 2.94122 3.02697 3.12185 3.12606 3.16997 3.16997 3.15287 3.15287 3.22278 3.17069 3.24681 3.35255 3.35255 3.35255 3.38363 3.38363 3.38363 3.41757 3.59292 3.61636 3.59312 3.59312 3.65279 3.83102 3.76282 3.79574 3.69648 3.83564 3.74042 3.72739 3.72739 3.632 3.68731 3.66174 3.66174 3.93208 3.75743 3.75743 3.71782 3.75743 3.61081 3.58645 3.71674 3.61541 3.67802 3.70855 3.70855 3.60203 3.57784 3.68269 3.73352 3.64371 3.60661 3.73826 3.69913 3.60661 3.56929 3.56929 3.72999 3.65979 3.62235 3.59792 3.49797 3.68997 3.66444 3.50243 3.62592 3.62695 3.62592 3.58925 3.5299 3.68069 3.58925 3.61817 3.55235 3.58066 3.61708 3.54493 3.55687 3.48184 3.64643 3.63399 3.48627 3.50897 3.60938 3.60836 3.57211 
2.51722 2.56336 2.56336 2.62782 2.67537 2.67537 2.67537 2.72478 2.79829 2.79829 2.84136 2.89746 2.89746 2.98119 2.98119 3.04805 3.11321 3.07082 3.07082 3.07082 3.09897 3.14204 3.31502 3.31979 3.35255 3.35255 3.35028 3.38363 3.38363 3.49909 3.43731 3.52766 3.55572 3.55572 3.65279 3.78869 3.78869 3.69113 3.72265 3.69648 3.83564 3.75406 3.72739 3.79424 3.94134 3.82689 3.82689 3.79906 3.85359 3.78456 3.75743 3.7443 3.85847 3.70384 3.70384 3.96533 3.77605 3.67802 3.67802 3.7746 3.70855 3.68269 3.73352 3.77938 3.83321 3.73826 3.63125 3.73826 3.72526 3.69913 3.68529 3.65979 3.82448 3.65979 3.65979 3.68997 3.59687 3.85598 3.66444 3.58469 3.62592 3.74687 3.71935 3.70648 3.58925 3.57611 3.68069 3.73746 3.64181 3.62938 3.71118 3.61708 3.67163 3.64643 3.56758 3.74083 3.63399 3.60836 3.59614 3.70176 3.68795 
2.51595 2.57787 2.56058 2.60556 2.63998 2.70866 2.67537 2.72478 2.72478 2.76558 2.84136 2.91364 2.95356 2.95356 2.95356 3.06467 3.07082 3.16486 3.16486 3.24079 3.24079 3.31502 3.31502 3.34768 3.29601 3.34541 3.34541 3.43218 3.43218 3.48621 3.61065 3.55022 3.55022 3.74105 3.7824 3.7824 3.68519 3.74828 3.89184 3.93645 3.97291 3.8993 3.79424 3.94134 3.92711 3.82689 3.82689 3.85359 3.85359 3.78456 3.7443 3.88731 3.71674 3.84475 3.99604 3.96533 3.87831 3.7746 3.90577 3.80684 3.80684 3.76026 3.87662 3.80684 3.76615 3.83321 3.72526 3.72526 3.82448 3.82448 3.83806 3.68529 3.65979 3.85762 3.75522 3.85598 3.68997 3.58469 3.78707 3.74687 3.81312 3.70648 3.74687 3.71935 3.70648 3.81793 3.66698 3.77712 3.73746 3.64181 3.62938 3.8093 3.69708 3.76757 3.63399 3.56758 3.72786 3.72786 3.70069 3.68795 3.57211 
2.51595 2.51595 2.57787 2.62351 2.62351 2.62351 2.77966 2.84923 2.84923 2.89443 2.95288 3.04021 3.04021 3.04021 3.10511 3.1583 3.1583 3.17815 3.17815 3.24079 3.31502 3.31502 3.31502 3.34541 3.34541 3.39791 3.39791 3.51587 3.57285 3.57285 3.51363 3.55022 3.74105 3.74105 3.7824 3.70984 3.70764 3.89184 3.89184 3.89184 3.8993 3.82204 3.94134 3.92711 3.92711 3.82689 3.96224 3.88239 3.85359 3.77126 3.88731 4.04346 3.8734 3.84475 3.99604 3.95099 3.80202 3.91985 3.90577 3.8348 3.80684 4.01559 3.98455 3.91071 4.02065 3.93861 3.75186 3.72526 3.86651 3.82448 3.82448 3.92937 3.78228 3.88474 3.85762 3.74213 3.88474 3.78707 3.81312 3.88964 3.84716 3.81312 3.70648 3.84716 3.8045 3.8045 3.90807 3.66698 3.77712 3.90807 3.8093 3.72314 3.76757 3.79592 3.83563 3.75442 3.72786 3.71386 3.82692 3.97601 3.68795 
2.57174 2.57174 2.61721 2.68473 2.68473 2.73458 2.73458 2.80878 2.84923 2.90585 2.95288 2.95288 3.04021 3.10511 3.10511 3.1583 3.17815 3.17815 3.24947 3.24947 3.30779 3.31502 3.36513 3.42346 3.47997 3.47997 3.47997 3.53575 3.57285 3.57285 3.51363 3.67812 3.74105 3.74105 3.70984 3.70984 3.95489 4.001 4.001 4.07664 4.0089 4.08561 4.08561 4.03837 4.03837 3.93208 4.07561 3.991 3.96034 4.02862 4.19594 4.16161 4.05839 3.95099 4.11128 4.09602 3.87831 3.94975 3.90577 3.90577 3.95597 4.01559 4.01559 3.91071 4.05234 3.93861 3.85274 3.82448 3.97384 4.03535 3.92937 4.08756 4.04043 3.78228 3.88474 3.88474 3.78707 3.99314 3.87576 4.02941 3.96254 3.87576 3.99817 3.83238 3.8045 4.09796 3.8045 3.90807 3.83722 3.73611 4.01769 3.91299 3.82209 3.83563 3.75442 3.94084 3.85514 3.82692 3.97601 3.71454 3.82692 
2.52242 2.56611 2.56611 2.68473 2.73458 2.73458 2.73458 2.86369 2.90585 2.90585 2.90585 3.01388 3.01388 3.10511 3.10511 3.12422 3.24947 3.24947 3.24947 3.24947 3.24947 3.3853 3.44564 3.44471 3.44471 3.47997 3.47997 3.53575 3.57285 3.57285 3.80112 3.79894 3.84163 3.84163 3.76659 3.87642 3.95489 3.95489 4.001 4.07664 4.07664 4.08561 4.08561 4.03837 4.03837 3.96224 4.07561 3.991 3.991 4.02862 4.19594 4.16161 4.05839 3.98148 4.11128 4.09602 4.06351 4.0622 4.04724 4.01559 3.94045 4.2229 4.13203 4.13203 4.00597 4.17103 4.03535 3.85274 3.97384 3.95944 3.92937 4.08756 4.07247 4.04043 3.88474 3.99314 3.99314 3.87576 4.10803 4.10803 3.98364 4.02941 3.83238 4.11318 4.09796 3.90807 3.93772 3.83722 3.90807 4.01769 3.94269 3.97102 3.97102 3.899 3.97102 3.85514 3.85514 3.89607 3.96164 3.85565 3.96164 
2.56611 2.56611 2.61144 2.67875 2.67875 2.72845 2.75106 2.86721 2.86721 2.92459 2.92459 2.92459 2.96488 3.173 3.173 3.1931 3.1931 3.1931 3.32423 3.32423 3.32423 3.32423 3.44564 3.56604 3.56604 3.52931 3.56628 3.62516 3.62516 3.66411 3.80112 3.80112 3.79894 3.84163 3.84163 3.76659 4.03085 4.068 4.068 4.19722 4.19722 4.38003 4.20655 4.19067 4.15639 4.15639 4.23096 4.19594 4.10612 4.09086 4.32387 4.32387 4.28715 4.17765 4.26933 4.23364 4.21762 4.18289 4.1658 4.1658 4.01559 3.92623 4.2229 4.13203 4.11664 4.17103 4.17103 4.03535 3.95944 4.08756 4.07247 4.15299 4.20826 4.19241 4.1582 4.06256 4.10803 3.99314 3.87576 4.19766 4.10803 3.98364 4.14651 4.09796 4.01264 3.90807 4.09796 3.90807 4.04927 3.94269 4.00178 4.13389 4.03949 4.08439 3.97102 3.85514 4.17281 3.96164 3.96164 3.9087 3.76339 
2.61144 2.61144 2.58053 2.69454 2.69454 2.73163 2.73163 2.86064 2.92459 2.92459 2.92459 2.98444 3.07392 3.07392 3.07392 3.19553 3.21596 3.26524 3.26524 3.32423 3.35932 3.43954 3.49399 3.49399 3.65708 3.65708 3.65708 3.56628 3.62516 3.71942 3.71942 3.90514 3.977 3.903 3.94801 3.94801 4.02159 4.14858 4.068 4.068 4.19722 4.19722 4.38003 4.19067 4.19067 4.19067 4.15639 4.23096 4.19594 4.10612 4.09086 4.14467 4.14467 4.30724 4.27079 4.26933 4.21762 4.21762 4.21762 4.1658 4.1658 4.13203 4.11664 4.17103 4.2557 4.23953 4.29717 4.29717 4.24484 4.15299 4.24341 4.19241 4.19241 4.14131 4.19241 4.1582 4.06256 4.14131 4.10803 4.09281 4.14651 4.14651 4.17941 4.09796 4.25466 4.2193 4.04927 4.16759 4.16759 4.01769 4.16759 4.13389 4.20724 4.08439 4.15721 4.17281 4.06934 3.96164 4.12235 3.8314 3.9087 
2.47676 2.51877 2.58104 2.61487 2.71718 2.71718 2.79037 2.86064 2.91782 2.91782 2.91782 3.00322 3.14046 3.14046 3.14046 3.14046 3.14046 3.28921 3.28921 3.39934 3.39934 3.43954 3.43954 3.58131 3.58131 3.7531 3.7531 3.7531 3.7531 3.7926 3.71942 3.71942 3.86206 4.09162 4.09162 4.01318 4.0607 4.13895 4.3167 4.27369 4.18804 4.27172 4.32544 4.52029 4.51429 4.41847 4.31847 4.2818 4.45461 4.36136 4.32387 4.21233 4.39654 4.26933 4.25305 4.21762 4.30293 4.38489 4.34695 4.34695 4.48477 4.29181 4.29181 4.23953 4.33409 4.29717 4.18716 4.33118 4.43149 4.41418 4.37573 4.24341 4.19241 4.19241 4.19241 4.14131 4.14131 4.26701 4.36271 4.23 4.21402 4.21402 4.2709 4.25466 4.12871 4.21788 4.34833 4.34833 4.03441 4.16759 4.16759 4.11853 4.20724 4.08439 4.06934 4.29867 4.15712 3.96164 4.07655 3.98235 4.06488 
2.55088 2.61487 2.66206 2.6585 2.6585 2.78013 2.78013 2.78013 2.78013 2.89666 2.9806 2.99846 3.04502 3.11034 3.11034 3.16387 3.26524 3.37215 3.45314 3.47834 3.54551 3.48173 3.48173 3.48173 3.54892 3.67332 3.67332 3.67332 3.86108 3.86108 3.93128 3.977 3.903 3.903 4.09905 4.22122 4.22122 4.13758 4.27172 4.27172 4.46179 4.52029 4.35591 4.31847 4.31847 4.51266 4.66376 4.56133 4.45461 4.59995 4.59995 4.50037 4.44264 4.44264 4.49696 4.38489 4.38489 4.34695 4.52548 4.29181 4.29181 4.46709 4.63195 4.5311 4.37028 4.56913 4.47105 4.41418 4.31453 4.46774 4.22732 4.22732 4.37573 4.35728 4.31992 4.31992 4.45573 4.36271 4.26557 4.21402 4.30724 4.46127 4.34292 4.53883 4.38618 4.38618 4.34833 4.3301 4.16759 4.16759 4.15201 4.29332 4.29332 4.24116 4.3355 4.3355 4.15712 4.15712 4.06488 3.96346 4.06488 
2.57487 2.57487 2.6206 2.68852 2.68852 2.72549 2.83739 2.83739 2.91782 2.97747 2.97747 2.97747 2.97747 3.04693 3.23137 3.23137 3.23137 3.23137 3.28921 3.36604 3.42031 3.42031 3.71224 3.71224 3.71224 3.71224 3.85453 3.92447 3.92447 3.77667 3.81893 3.96877 4.04332 4.09162 4.09162 4.01318 4.08956 4.45294 4.35118 4.35118 4.40499 4.40499 4.60785 4.67018 4.70827 4.45461 4.45461 4.64311 4.59995 4.50037 4.48255 4.53792 4.53792 4.53792 4.58716 4.58716 4.7613 4.62623 4.52548 4.48477 4.67572 4.5311 4.42598 4.40868 4.56913 4.47105 4.41418 4.7222 4.7222 4.55653 4.41418 4.46774 4.35728 4.35728 4.31992 4.49579 4.26557 4.45573 4.64374 4.50137 4.50137 4.34292 4.53883 4.38618 4.38618 4.28797 4.42167 4.52642 4.48582 4.67626 4.46659 4.29332 4.27694 4.42717 4.3355 4.22369 4.15712 4.43576 4.12593 4.12593 4.03941 
2.54531 2.6091 2.65615 2.7111 2.67765 2.67765 2.79722 2.79722 2.83018 2.83018 2.88616 3.01852 3.01852 3.18406 3.25588 3.25588 3.25588 3.3394 3.47834 3.56498 3.50038 3.56841 3.56841 3.56841 3.59487 3.66667 3.7704 3.91645 3.91645 4.03609 4.03609 4.03609 4.04332 4.01318 4.16991 4.16991 4.22122 4.35118 4.34926 4.40499 4.60785 4.60785 4.59424 4.54716 4.54716 4.87182 4.87182 4.87182 4.71409 4.80193 4.75544 4.75544 4.63005 4.58716 4.80785 4.66994 4.52548 4.52548 4.69482 4.67572 4.46549 4.42598 4.83665 4.83665 4.6815 4.55088 4.7222 4.7222 4.59872 4.55653 4.65683 4.595 4.35728 4.77377 4.70872 4.49579 4.45573 4.64374 4.60069 4.50137 4.38072 4.53883 4.44222 4.38618 4.48026 4.68953 4.52642 4.52642 4.67626 4.56431 4.46659 4.40992 4.61229 4.43576 4.21993 4.40992 4.53192 4.31491 4.12593 4.03941 4.20715 
2.56922 2.6206 2.66809 2.77714 2.77714 2.77714 2.83091 2.83091 2.91107 2.91107 3.03975 3.03975 3.03975 3.03975 3.20236 3.24698 3.30548 3.30548 3.30548 3.38324 3.38324 3.44673 3.72705 3.76933 3.76933 3.8115 3.91645 3.98898 3.98898 4.03609 4.03609 4.0348 4.1622 4.1622 4.1622 4.21332 4.43347 4.53781 4.53781 4.59839 4.5872 4.5872 4.54716 4.76415 4.87496 4.87182 4.87182 4.59995 4.80193 4.80193 4.75544 4.63005 4.8555 4.68903 4.66994 4.56709 4.73993 4.97849 4.90749 4.78359 4.67572 4.83665 4.83665 4.6815 4.55088 4.7679 4.7222 4.59872 4.59872 4.65683 4.86581 4.70872 4.94162 4.92078 4.7499 4.64374 4.80211 4.64374 4.54236 4.38072 4.58058 4.75575 4.63071 4.63071 4.68953 4.6705 4.52642 4.52642 4.72091 4.46659 4.46659 4.40992 4.83673 4.72672 4.40581 4.40581 4.39154 4.1877 4.1877 3.92841 3.98387 
2.5595 2.62406 2.66809 2.66809 2.66809 2.79087 2.79087 2.83091 2.83091 2.95219 3.03975 3.07947 3.07947 3.14648 3.14648 3.20136 3.30548 3.38937 3.47138 3.52474 3.59384 3.65624 3.65624 3.65624 3.73056 3.86199 3.86199 3.90754 4.11425 4.0348 4.1122 4.1122 4.1622 4.1622 4.1622 4.63945 4.53781 4.53781 4.48973 4.5872 4.5872 4.69926 4.76415 4.87496 4.87496 4.74957 4.86991 4.80193 4.80193 4.80193 4.73589 5.10695 4.9724 4.90146 4.90146 5.02999 4.97849 4.95736 4.78359 4.67572 4.88494 4.83665 4.83665 4.59302 4.7679 4.7679 4.70291 4.82247 4.93557 4.86581 4.86581 4.70872 4.92078 4.7962 4.64374 4.62499 4.80211 4.80211 4.58058 4.97205 4.97205 4.922 4.78815 4.89941 4.85095 4.6705 4.52642 4.74029 4.72091 4.56431 4.46659 4.88486 4.83673 4.72672 4.40581 4.60778 4.60778 4.1877 4.1877 4.08652 3.98387 
2.5595 2.60465 2.67168 2.67168 2.67168 2.72118 2.79482 2.86556 2.92314 2.99021 3.03657 3.03657 3.19907 3.19907 3.19907 3.27974 3.27974 3.40575 3.40575 3.58473 3.65624 3.65624 3.65624 3.65624 3.78579 3.78579 3.93335 3.93335 4.0276 4.1047 4.1047 4.1047 4.2804 4.2804 4.56837 4.53781 4.4319 4.4319 4.52682 4.5872 4.80861 4.69926 4.87496 4.87496 4.74228 5.05258 5.0512 5.0512 5.04754 5.02588 5.10695 4.9724 4.9724 4.90146 5.15584 5.02999 5.13963 5.00332 4.8307 4.88494 4.88494 4.83665 4.83665 4.81466 4.7679 5.00945 4.98809 5.06784 4.93557 4.86581 4.86581 4.99219 4.92078 4.7962 4.7499 4.84956 4.84956 4.80211 4.78226 4.97205 4.97205 4.951 4.78815 5.02946 4.89941 4.83079 4.72091 4.90541 4.88486 4.76231 4.61229 5.06102 4.83175 4.83175 4.47724 4.46237 4.46237 4.33989 4.06803 4.06803 3.87582 
2.61194 2.66518 2.66518 2.73572 2.78787 2.78787 2.78787 2.92314 2.92314 2.92314 2.99021 3.05315 3.05315 3.19907 3.19907 3.19907 3.40575 3.40575 3.46155 3.46155 3.46155 3.58818 3.6807 3.70916 3.85066 3.93335 3.93335 3.93335 4.04336 4.22761 4.22761 4.22761 4.47159 4.56837 4.56837 4.46974 4.42316 4.51768 4.51768 4.79826 4.6894 4.79666 5.03975 5.03975 5.16415 5.37844 5.2411 5.2411 5.23685 5.50418 5.36024 5.15584 5.13337 5.13337 5.35378 5.21792 5.13963 5.00332 5.26902 5.06166 5.06166 5.06166 5.00945 4.98608 5.25208 5.19547 5.17275 5.25845 5.11588 5.09374 5.0408 5.17687 5.09996 4.96598 4.96598 5.02332 5.02332 5.02332 5.21263 5.21043 5.15489 4.97205 4.951 5.02946 4.89941 4.83079 4.83079 4.95509 4.88486 4.88486 4.76231 4.81667 5.06102 4.83175 4.68831 4.47724 4.46237 4.46237 4.33989 4.06803 4.23858 
2.61194 2.61194 2.65924 2.78787 2.78787 2.78787 2.84216 2.84216 2.92314 2.92314 2.98321 3.05315 3.05315 3.14739 3.27173 3.34357 3.34357 3.40575 3.46155 3.4834 3.4834 3.55086 3.70916 3.85066 3.85066 3.85066 4.04569 4.04569 4.16262 4.22761 4.22761 4.22761 4.41413 4.56837 4.56837 4.3669 4.56679 4.66808 4.89821 4.89821 4.96873 4.96727 4.96727 5.03975 5.16415 5.29619 5.2411 5.2411 5.2411 5.50418 5.50418 5.21158 5.13337 5.13337 5.35378 5.21792 5.19498 5.00332 5.26902 5.24571 5.06166 5.06166 5.06166 5.38981 5.25208 5.19547 5.17275 5.45786 5.25845 5.09374 5.09374 5.31031 5.15428 5.09996 4.96598 5.20411 5.02332 5.02332 5.29311 5.21263 5.21043 5.15489 5.13249 5.13249 5.21675 5.05486 5.00288 5.00288 5.11435 5.06102 5.06102 4.92931 4.68655 4.91908 4.67162 4.53746 4.44077 4.32614 4.21099 4.21099 3.95526 
