0 0 0.05 0.05 0.1 0.1 0.1 0.1 0.527379 0.561949 0.603775 0.611977 0.639899 0.707046 0.680851 0.598832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.05 0 0.05 0.05 0.1 0.518847 0.548352 0.582711 0.62958 0.689432 0.786064 0.960644 1.06048 0.999389 0.842386 0.598322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0.05 0.05 0.495067 0.53002 0.570694 0.621149 0.695592 0.805345 1.01691 1.53516 2.54684 1.63024 0.82997 0.563301 0.15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0.05 0.05 0.502214 0.541806 0.587183 0.649491 0.735469 0.888113 1.19058 2.21947 5.93973 1.32062 0.785074 0.56711 0.461309 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0.05 0.1 0.50802 0.550815 0.604293 0.668071 0.772644 0.95463 1.35512 2.52549 3.01518 1.21878 0.790063 0.584526 0.466743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0.05 0.454493 0.510693 0.554067 0.605699 0.677299 0.782831 0.982025 1.41217 2.19119 2.63509 1.20994 0.798557 0.592029 0.469178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0.468061 0.519018 0.562661 0.61963 0.691749 0.811879 1.01542 1.30071 1.50475 1.80984 1.15608 0.813578 0.622605 0.501794 0.15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0.478451 0.523875 0.570647 0.627777 0.705896 0.824664 0.991031 1.10384 1.22807 1.43407 1.15618 0.835016 0.668671 0.534445 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0.485601 0.527341 0.572094 0.629486 0.71174 0.807533 0.903677 0.963614 1.05511 1.18346 1.14227 0.868834 0.25 0.25 0.25 0.15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0.1 0.489528 0.528447 0.572451 0.628856 0.698842 0.775812 0.824078 0.874652 0.936982 1.03811 0.25 0.25 0.25 0.25 0.25 0.25 0.15 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0.25 0.488661 0.526293 0.567075 0.622853 0.680198 0.750143 0.781054 0.819875 0.873308 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0.25 0.485004 0.519041 0.558944 0.607644 0.655059 0.709358 0.737947 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.15 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0.440834 0.471512 0.50373 0.544577 0.579228 0.620825 0.668044 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0.425388 0.456245 0.490528 0.521346 0.54971 0.587717 0.63601 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0 0 0 0 0 0 0 0 0 0 0 
0 0 0.430044 0.459875 0.493094 0.528353 0.558703 0.594063 0.643282 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.15 0 0 0 0 0 0 0 0 0 0 0 
0 0 0.411106 0.448011 0.481876 0.506083 0.534861 0.572027 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0.434153 0.459489 0.485832 0.51616 0.552245 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.05 0 0 0 0 0 0 0 0 0 0 
0 0 0 0.409702 0.441627 0.469882 0.500797 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0 0 0 0 0 0 0 0 0 0 
