0.917571 0.919491 0.917571 0.917571 0.915264 0.915264 0.917571 0.917953 0.917953 0.917571 0.915264 0.919491 0.918188 0.915264 0.915264 0.918188 1
1.10951 1.08141 1.07386 1.05908 1.0935 1.09062 1.07386 1.04653 1.10586 1.08714 1.0638 1.05908 1.08485 1.07386 1.05908 1.05908 1
0 1.14358 1.12856 0.977066 0 0.99768 0.957299 0.764671 0 0.776067 0.05 0.723111 0 0 0 0.690006 0
1.37659 1.37659 1.37659 1.38505 1.37659 1.37659 1.37659 1.3825 1.37659 1.37659 1.37659 1.37659 1.37659 1.37659 1.37659 1.37659 1
1.12967 1.12967 1.12577 1.12689 1.12689 1.12577 1.12268 1.12546 1.12268 1.12689 1.11961 1.12577 1.12546 1.12546 1.12546 1.12862 1
1.2228 1.21608 1.22099 1.22099 1.21828 1.21608 1.2134 1.22099 1.22099 1.21608 1.2228 1.2228 1.2228 1.217 1.2228 1.21608 1
0 1.05302 1.05302 1.05302 0 1.05595 0 1.05302 0 1.05309 1.05866 1.05866 0 1.05595 1.05595 1.05866 0
1.40424 1.36029 1.36029 1.36965 1.36029 1.40424 1.36029 1.40424 1.40424 1.36029 1.40424 1.36029 1.40424 1.35943 1.36965 1.38398 1
1.37707 1.3932 1.37707 1.37301 1.3932 1.36089 1.38115 1.34487 1.35813 1.38115 1.3681 1.33348 0 0 0 1.23461 0
0 0 0 0 0 0 0 0 0.574055 0 0 0 0 0 0 0 0
0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0
2.62391 2.62285 2.52396 2.48114 0 2.83278 2.74014 2.31267 0 1.2189 2.62285 2.20143 0 0 2.73599 2.21309 0
0.850602 0.850602 0.850602 0.85058 0.85058 0.851017 0.849542 0.85058 0.848412 0.851017 0.850602 0.85058 0 0 0 0 0
0.898418 0.900614 0.898418 0.897396 0.899562 0.897396 0.897396 0.897396 0.898418 0.898418 0.899964 0.899964 0.897396 0.899964 0.899562 0.899964 1
1.02668 1.02983 1.02983 1.02818 1.02818 1.02818 1.02766 1.02616 1.02818 1.02668 1.02766 1.02616 1.02818 1.02766 1.02766 1.02766 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.902863 0.902863 0.902863 0 0 0.895919 0.902863 0 0 0 0.89241 0.911177 0 0 0.902863 0.904116 0
0.944216 0.942555 0.942555 0.94578 0.94578 0.946278 0.942555 0.94578 0.942555 0.942555 0.946278 0.94578 0.942555 0.942555 0.944134 0.942555 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1.30278 1.30278 1.29151 1.29151 1.31194 1.31194 1.29943 1.31194 1.29151 1.29151 1.31194 1.30278 1.29883 1.29943 1.29151 1.29151 1
0 2.80363 3.12177 2.39655 0 1.33952 3.01236 1.01468 0 0 3.51901 0.824793 0 0 0 0.936368 0
1.01057 1.01716 1.01474 1.02114 1.01481 1.01057 1.01057 1.01508 1.01508 1.01057 1.01481 1.00773 1.01481 1.01057 1.02114 1.01508 1
1.36441 1.35681 1.35681 1.35172 1.35172 1.36441 1.35172 1.35681 1.35681 1.35681 1.35681 1.36243 1.36243 1.36243 1.35534 1.35172 1
0 1.25573 1.26063 1.26063 0 1.2486 1.2486 1.25306 0 1.25845 1.2486 1.26871 0 1.26871 1.26871 1.26063 0
0 0 0 0 0 0 0 0 0.05 0.05 0 0 0.05 0.05 0.05 0.05 0
0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1.29947 0 0 1.31111 0 1.29947 0 1.31111 0 1.30547 1.30557 1.31111 0 1.32181 1.31314 1.31111 0
1.25412 0 0 0 0 0 0 0 0 1.23371 1.26378 0 0 0 1.25929 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1.65534 1.6851 1.65534 1.6851 1.6851 1.68374 1.66928 1.68496 1.70836 1.65515 1.65515 1.70836 1.65515 1.6851 1.70836 1.70836 1
1.15529 1.16407 1.16407 1.14497 1.09904 1.14232 1.14232 1.14867 0.957001 1.06739 1.12759 1.15529 0.961657 1.01376 1.06414 1.12759 1
0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0
0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1.05964 1.05866 1.0589 1.05998 1.0589 1.05998 1.06077 1.06077 1.0589 1.05998 1.06077 1.06077 1.0589 1.06077 1.0589 1.06077 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1.12318 1.11839 1.12123 1.12583 1.12123 1.12211 1.12583 1.12318 1.12123 1.11796 1.12211 1.12211 1.12123 1.12318 1.12318 1.12318 1
1.22456 1.21509 1.22445 1.22913 1.22456 1.22456 1.21509 1.22456 1.22913 1.22955 1.22955 1.22456 1.22913 1.22456 1.23122 1.21509 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.25 0.25 0 0 0.25 0.25 0.25 0 0.25 0.25 0.25 0 0.25 0.25 0.25 0 0
1.03062 1.03062 1.03811 1.03739 1.03632 1.03811 1.03659 1.04796 1.03062 1.03632 1.03313 1.0461 1.03632 1.03632 1.03659 1.0461 1
1.08014 1.08131 1.06968 1.06968 1.07071 1.07071 1.06537 1.06537 1.07777 1.07271 1.06537 1.07271 1.05712 1.06003 1.07777 1.07708 1
0.25 0.1 0.1 0.1 0.25 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0
0 0 0 0 0.923341 0 0 0 0 0.715842 0.817338 0 0 0 0 0.696886 0
0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0
1.00135 1.00135 1.00025 0.999002 1.00032 0.999985 0.999351 0.999351 0.999985 1.00153 0.999351 0.99946 0.999985 1.00009 0.999351 0.999083 1
0 0 0 0.917153 0.773091 0 0.903582 0.874014 0 0.880257 0.85878 0.870074 0 0.797262 0.846422 0.863218 0
0 0 0 0.864716 0 0 0.864596 0.864596 0 0 0.864596 0.864596 0 0 0.864596 0.864716 0
1.27414 1.27414 1.27414 1.27414 1.27406 1.27414 1.27414 1.27414 1.27406 1.27414 1.26643 1.27414 1.26643 1.27414 1.27109 1.27118 1
0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0
1.38212 1.38212 1.38199 1.37632 1.38212 1.38199 1.37365 1.36486 1.37041 1.37632 1.38212 1.37365 1.38212 1.38212 1.36486 1.37632 1
1.10017 1.09899 1.09816 1.09899 1.10067 1.09622 1.09589 1.09165 1.09819 1.09816 1.09607 1.09586 1.09816 1.09589 1.09866 1.09165 1
0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0
0.808025 0.804876 0.808025 0.806208 0.804876 0.804016 0.807075 0.804936 0.805265 0.804016 0.804936 0.804936 0.807075 0.804016 0.807075 0.805265 1
1.60505 1.58805 1.60298 1.60505 1.60505 1.60505 1.60393 1.60298 1.60505 1.58805 1.58805 1.60505 1.60505 1.60393 1.60505 1.58805 1
1.35417 1.36713 1.35417 1.34456 1.36774 1.36774 1.36774 1.37446 1.37446 1.36774 1.37446 1.37446 1.35417 1.37446 1.36774 1.37446 1
0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0
1.38808 1.39484 1.39467 1.38808 1.38808 1.40045 1.39484 1.40045 1.38808 1.40337 1.40045 1.39484 1.39467 1.40045 1.38808 1.38808 1
0 0 0 1.50805 0 0 0 1.42569 0 0 0 1.43038 0 0 0 1.32606 0
1.01148 1.00797 1.01148 1.01148 1.01148 1.01148 1.00918 1.01148 1.00903 1.0055 1.00797 1.0055 1.01148 1.01148 1.00903 1.01148 1
0.869046 0.87028 0.868784 0.86768 0.870713 0.868784 0.868784 0.868784 0.869046 0.868784 0.868784 0.868784 0.868784 0.86768 0.868952 0.870183 1
1.05884 1.06152 1.05884 1.06152 1.05884 1.06061 1.06152 1.06281 1.05884 1.06328 1.05884 1.06061 1.06281 1.06061 1.06328 1.06328 1
1.10884 1.10884 1.10884 1.10884 1.10884 1.10884 1.1056 1.09821 1.09821 1.1021 1.1021 1.08898 1.1021 1.1021 1.09821 1.09165 1
0 0.955472 0.947072 0.05 0 0.947957 0.05 0.05 0 0.952554 0.05 0.05 0 0.954441 0.05 0.05 0
0.744539 0 0.744539 0.728737 0 0.736008 0.728809 0.722412 0.71635 0 0.720316 0.723835 0.713833 0.717723 0.721079 0.722412 0
1.06389 1.06184 1.06184 1.06184 1.06389 1.06184 1.05939 1.06184 1.06062 1.06188 1.06184 1.06184 1.05367 1.06389 1.06389 1.06794 1
0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0
0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0
1.35487 0 0 0 0.935761 0 0 0 0 2.18049 0 0 0 1.31981 0 0 0
