1.32524 1.33667 1.32343 1.32153 1.32524 1.32153 1.31944 1.32893 1.31394 1.32343 1.33843 1.33059 1.32887 1.33667 1.31588 1.32513 1.33065 1.33667 1.32314 1.31984 1.33667 1.31588 1.32524 1.33667 1.32314 
1.64222 1.64986 1.67209 1.64986 1.63947 1.63947 1.64986 1.63947 1.63947 1.63947 1.64986 1.64986 1.64986 1.64028 1.64222 1.65778 1.64986 1.6534 1.64986 1.64986 1.63601 1.64028 1.63947 1.64222 1.64986 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1.03419 1.02955 1.02711 1.01423 1.02103 1.02955 1.02955 1.02955 1.02779 1.01423 1.0161 1.03024 1.01438 1.03419 1.01673 1.01673 1.01676 1.01068 1.01866 1.01866 1.03419 1.02103 1.02468 1.01657 1.02485 
1.0411 1.03942 1.03923 1.0411 1.03942 1.03942 1.03536 1.03684 1.03942 1.03283 1.03536 1.03684 1.04407 1.03942 1.033 1.0394 1.03684 1.033 1.04147 1.03684 1.04147 1.0411 1.04147 1.03923 1.03942 
1.15681 1.15609 1.16707 1.16594 1.13175 1.13548 1.15676 1.16164 1.16623 1.14995 1.13534 1.149 1.16756 1.17155 1.16756 1.16099 1.16756 1.14067 1.16528 1.16928 1.14449 1.12966 1.14681 1.1607 1.16623 
1.33327 1.33327 1.33376 1.33405 1.33327 1.33458 1.32886 1.33376 1.33507 1.33376 1.32317 1.33017 1.33376 1.32297 1.33064 1.31355 1.31738 1.32934 1.32288 1.31863 1.31911 1.31355 1.31989 1.31738 1.31863 
0 1.07206 0 0 0 0 1.09773 0 0 0 0 1.11017 0 0 0 0 1.10459 0.1 0 0 0 1.12143 0.983942 0 0 
0.744205 0.745775 0.745775 0.744098 0.743309 0.737259 0.736513 0.734465 0.733736 0.721887 0.730879 0.733013 0.726702 0.72121 0.723252 0.719935 0.721351 0.721351 0.720581 0.718559 0.707832 0.715923 0.719428 0.717291 0.723252 
1.45195 1.4811 1.49058 1.48361 1.48361 1.45627 1.45667 1.4952 1.47425 1.50208 1.4811 1.45385 1.49058 1.48804 1.48993 1.48804 1.48804 1.49058 1.49058 1.46288 1.4811 1.50208 1.48804 1.46329 1.50208 
1.41961 1.41399 1.41551 1.41043 1.4076 1.40986 1.4076 1.4183 1.4076 1.4076 1.42635 1.42346 1.41316 1.41551 1.42346 1.4076 1.41961 1.41043 1.4076 1.41043 1.42346 1.41684 1.41043 1.4076 1.41675 
1.07701 1.0793 1.07872 1.07173 1.07927 1.07869 1.06953 1.07644 1.07701 1.0686 1.07927 1.07118 1.07173 1.07872 1.07454 1.08194 1.07644 1.07229 1.07872 1.07327 1.06953 1.07173 1.07929 1.06694 1.07494 
0 0 0 0 0 1.56989 0 0 0 0 0.927504 0 0 0 0 0.784625 1.27586 0 0 0 0.770264 0.914079 2.48059 0 0 
0 1.00001 1.10958 1.14313 0 0 0 1.08219 1.15206 0 0 0 0 1.15802 0 0 0 0 1.15611 1.21189 0 0 0 0 1.21115 
1.43593 1.46522 1.44483 1.44483 1.45171 1.41224 1.43838 1.445 1.41224 1.45833 1.47989 1.43838 1.46522 1.47458 1.423 1.46522 1.45833 1.46981 1.445 1.41224 1.41211 1.47458 1.41224 1.41224 1.41224 
1.52256 1.52256 1.50195 1.50195 1.52256 1.50195 1.50195 1.50314 1.50314 1.49644 1.44925 1.48656 1.49197 1.51122 1.49644 1.43396 1.48 1.47347 1.49197 1.49644 1.43396 1.45249 1.46703 1.49197 1.49197 
1.46242 1.46242 1.4452 1.45373 1.45373 1.46207 1.44981 1.46242 1.45373 1.46242 1.45373 1.45373 1.45373 1.45373 1.45296 1.45373 1.46242 1.44981 1.45296 1.44981 1.4452 1.46242 1.4452 1.44089 1.4452 
0 0 0 0 0.05 1.20934 0.1 0.05 0 0.05 1.20485 1.20934 1.20934 0.05 0.05 1.18337 1.20485 1.20934 1.20934 0 1.19444 1.20485 1.20485 1.19205 1.22103 
0.93685 0 0 0 0 0.836504 0.902892 0 0 0 0 0.776648 0.827492 0.875818 0 0 0 0.749826 0.797899 0.844631 0 0 0.75043 0.763843 0.770822 
0 0.817527 0 0 0 0 0 0.80854 0 0 0 0 0 0.689402 1.33081 0 0 0 0 0 0 0 0 0 0 
1.02119 1.02184 1.02619 1.02119 1.02119 1.02184 1.02502 1.02184 1.02619 1.03172 1.02184 1.03172 1.02184 1.0169 1.02619 1.03172 1.02119 1.0169 1.0169 1.02502 1.03172 1.0169 1.02119 1.0169 1.0169 
1.40303 1.39555 1.40475 1.39984 1.39984 1.39555 1.40521 1.39599 1.39769 1.40086 1.40303 1.39769 1.39165 1.40303 1.39114 1.39984 1.39984 1.39769 1.39769 1.38477 1.40303 1.39769 1.39555 1.40303 1.39114 
0.984783 0.977947 0.977947 0.977947 0.983889 0.977947 0.977947 0.984783 0.983889 0.964468 0.984783 0.977947 0.977947 0.972108 0.964468 0.977947 0.989326 0.977947 0.972108 0.953805 0.97359 0.977947 0.97359 0.95933 0.964468 
1.52395 1.51216 1.24959 1.20997 0 1.42883 1.39152 1.40354 1.17759 0 1.39152 1.29422 1.26893 1.17759 0 1.37436 1.2783 1.23573 1.15151 0 1.37436 1.29422 1.14423 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 2.36969 0 0 0 0 2.86258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.901716 0.908358 0.896699 0.896699 0.894035 0.875863 0.877447 0.867321 0.867321 0.894035 0.792608 0.841979 0.844421 0.864574 0.894035 0.699889 0.721327 0.775712 0.832963 0.896699 0.704007 0.705571 0.701794 0.710687 0.747956 
0.946104 0.939923 0.939923 0.941803 0.941644 0.939923 0.940015 0.940015 0.941644 0.939923 0.940015 0.938302 0.93579 0.939923 0.941644 0.932931 0.93703 0.938302 0.941644 0.940015 0.93285 0.93285 0.93703 0.938302 0.939923 
0.852097 0.850107 0.848336 0.849171 0.848584 0.849171 0.848584 0.850642 0.848336 0.852097 0.849171 0.847751 0.848584 0.852097 0.848336 0.852176 0.852176 0.85123 0.850642 0.847751 0 0 0 0 0 
1.50335 1.50335 1.50335 1.46823 1.48061 1.4685 1.50335 1.50335 1.50335 1.50335 1.46823 1.50335 1.46823 1.4685 1.46823 0 1.50335 1.4685 1.50335 1.50335 1.4685 1.4685 1.50335 1.50335 1.4685 
0.75374 0.763942 0.77031 0.772547 0.790354 0.757639 0.758805 0.768048 0.778906 0.802285 0.757639 0.761967 0.763852 0.77896 0.789469 0.759829 0.763942 0.765082 0.774548 0.792755 0.754804 0.759763 0.781232 0.799964 0.807368 
1.49828 1.49159 1.49828 1.49648 1.49658 1.48679 1.48679 1.50457 1.50966 1.49658 1.48679 1.49159 1.50954 1.49839 1.49658 1.49658 1.49658 1.48679 1.49337 1.49648 1.49839 1.49658 1.50966 1.5002 1.48679 
1.07688 1.09842 1.07503 1.07503 1.09842 1.07503 1.07503 1.08677 1.08677 1.07503 1.07503 1.09268 1.09268 1.07503 1.07503 1.07503 1.09316 1.09268 1.07503 1.07503 1.07688 1.07503 1.08677 1.07503 1.08677 
0 0 0 0 0 0 0 0 0 0.98494 0.999829 0 0 0.985256 0.98289 0 0.990781 0.99595 0.997038 0.986016 0 0.999829 0.991863 0.981536 0.978927 
1.01624 1.01383 1.01624 1.01774 1.01041 1.01383 1.01624 1.01624 1.02207 1.00404 1.00028 1.00404 1.01624 1.01041 1.00894 1.01624 1.00404 1.01624 1.01624 1.01205 1.01205 1.00894 1.01041 1.01279 1.00485 
0 0 0 0 0.1 0 0 0 0 0.1 0 0 0 0 0.1 0 0 0 0 0.1 0 0.05 0.05 0.05 0.05 
1.17424 1.1615 1.17424 1.18152 0.959687 1.38205 1.38772 1.34628 1.03186 0.705823 1.36959 1.23744 1.1277 1.1093 0.585931 1.19652 1.21407 1.91548 0.809931 0.1 0.89665 0.898086 0.809397 0.680669 0.05 
1.51595 1.51738 1.50479 1.51738 1.51595 1.50922 1.50922 1.49301 1.48635 1.47075 1.4735 1.49301 1.48635 1.46308 1.46451 1.39418 1.46308 1.46308 1.45548 1.44585 1.37534 1.40428 1.42399 1.43375 1.44585 
0 0.528932 0.637047 0 0 0 0 0.564799 0 0 0 0 0 0.620499 0 0 0 0 0.625886 0.70715 0 0 0.621357 0.655284 0.694697 
1.59623 1.57953 1.57917 1.57917 1.59663 1.57904 1.59663 1.59663 1.57917 1.58028 1.57904 1.58028 1.57917 1.57917 1.5794 1.59663 1.57917 1.57917 1.57881 1.57904 1.59124 1.59663 1.58028 1.57917 1.57904 
1.83924 1.86102 1.86466 1.80788 1.86307 1.85227 1.8389 1.80788 1.8389 1.85227 1.8389 1.80788 1.85227 1.86466 1.85227 1.85227 1.80788 1.86307 1.85227 1.85227 1.8389 1.80788 1.85227 1.85227 1.83924 
0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 
0.988181 1.00095 0.992211 0.998029 0.994244 0.994244 0.981349 0.983757 0.981349 0.968924 0.926329 0.983757 0.977013 0.968924 0.953485 0.914628 0.943181 0.956944 0.958367 0.949265 0.9194 0.925185 0.939374 0.945866 0.958367 
