-15 -15 1.49742 16.9902 12.9534 11.4001 11.4001 
-15 -12 1.617 17.5076 14.4167 10.0655 11.4001 
-15 -9 1.64816 16.7553 13.1651 10.0655 11.2443 
-15 -6 1.44914 16.9902 13.9549 10.0655 9.93832 
-15 -3 1.60389 16.9902 14.4167 10.0655 10.0655 
-15 0 1.62977 16.7553 14.4167 11.2443 9.93832 
-15 3 1.73147 17.3384 12.9534 11.4001 10.0655 
-15 6 1.4868 15.6611 13.9549 11.2443 11.4001 
-15 9 1.68618 17.3384 12.1575 10.6523 10.0655 
-15 12 2.41822 17.357 12.9534 10.6429 10.6523 
-15 15 2.0634 17.3384 12.9534 11.2443 11.4001 
-12 -15 1.50438 17.5076 13.9549 11.2443 11.4001 
-12 -12 1.79997 17.3384 12.9534 10.0655 11.2443 
-12 -9 2.37627 17.357 11.9868 13.1651 11.4001 
-12 -6 1.96863 15.3423 10.6429 10.6429 11.2443 
-12 -3 1.78145 16.7553 13.9549 13.1651 9.46808 
-12 0 1.93193 17.3384 13.9549 11.2443 10.0655 
-12 3 1.78145 15.3423 11.9868 11.2443 11.2443 
-12 6 2.08474 18.3122 13.9549 11.4001 9.46808 
-12 9 2.90623 19.0173 14.4167 10.0655 10.0655 
-12 12 2.50643 20.2053 11.2443 11.4001 9.93832 
-12 15 2.07295 15.3423 14.4167 11.2443 10.0655 
-9 -15 1.50438 16.9902 12.9534 11.2443 11.4001 
-9 -12 1.79885 15.3423 12.9534 11.2443 11.4001 
-9 -9 2.14593 18.3122 12.9534 11.2443 10.0655 
-9 -6 2.89987 19.0173 13.9549 11.4001 10.0655 
-9 -3 2.29045 17.357 13.1651 11.2443 11.2443 
-9 0 2.14593 18.3122 12.1575 10.0655 11.4001 
-9 3 2.52046 16.6327 12.9534 10.0655 11.2443 
-9 6 3.27033 17.9694 10.6429 11.2443 10.0655 
-9 9 2.91587 18.1767 13.1651 11.2443 10.0655 
-9 12 2.47048 20.2053 11.2443 11.2443 11.4001 
-9 15 2.07295 21.3259 13.1651 10.0655 10.0655 
