-15 -15 0 0.516289 0 0 0 
-15 -12 0 0.709381 0.541562 0 0 
-15 -9 0 0.87842 0.663868 0 0 
-15 -6 0 1.0766 0.726426 0 0 
-15 -3 0 1.30985 0.758429 0 0 
-15 0 0 1.63647 0.784991 0 0 
-15 3 0 2.1963 0.815619 0 0 
-15 6 0 3.10891 0.859082 0 0 
-15 9 0 4.24399 0.926479 0.595165 0 
-15 12 0 2.72433 1.02057 0.68513 0.05 
-15 15 0 1.32068 1.23154 0.740024 0 
-12 -15 0.1 0.1 0 0 0 
-12 -12 0.1 0.571468 0 0 0 
-12 -9 0.1 0.703555 0 0 0 
-12 -6 0.1 0.824334 0.05 0 0 
-12 -3 0.1 0.950967 0.629091 0 0 
-12 0 0.1 1.12356 0.697862 0 0 
-12 3 0.1 1.37965 0.748339 0 0 
-12 6 0 1.82513 0.802061 0 0 
-12 9 0 3.08019 0.932595 0.61148 0 
-12 12 0 1.04322 1.40369 0.775332 0 
-12 15 0 0 1.0507 1.46314 0.784398 
-9 -15 0.1 0 0 0 0 
-9 -12 0.1 0.05 0 0 0 
-9 -9 0.1 0.537669 0 0 0 
-9 -6 0.1 0.659939 0 0 0 
-9 -3 0.1 0.758011 0 0 0 
-9 0 0.686176 0.872154 0 0 0 
-9 3 0.93985 1.02872 0.661404 0 0 
-9 6 0.25 1.47597 0.777645 0 0 
-9 9 0 0.935097 1.57941 0.797581 0 
-9 12 0 0 0 0.888885 1.67404 
-9 15 0 0 0 0.1 2.62863 
-6 -15 0.1 0 0 0 0 
-6 -12 0.1 0 0 0 0 
-6 -9 0.1 0 0 0 0 
-6 -6 0.1 0 0 0 0 
-6 -3 0.1 0.573884 0 0 0 
-6 0 0.637608 0.700757 0 0 0 
-6 3 1.48267 0.84718 0 0 0 
-6 6 1.07179 1.30524 0.746152 0 0 
-6 9 0 0 0.25 1.88233 0.828381 
-6 12 0 0 0 0.05 1.60282 
-6 15 0 0 0 0 0.956771 
-3 -15 0.05 0 0 0 0 
-3 -12 0.1 0 0 0 0 
-3 -9 0.1 0 0 0 0 
-3 -6 0.1 0.05 0 0 0 
-3 -3 0.1 0 0 0 0 
-3 0 0.5149 0 0 0 0 
-3 3 0.739996 0.491558 0 0 0 
-3 6 1.03468 0.665497 0 0 0 
-3 9 1.14333 0.742081 0 0 0 
-3 12 1.26493 0.809996 0 0 0 
-3 15 1.23057 0.892074 0.624324 0 0 
0 -15 0 0 0 0 0 
0 -12 0 0 0 0 0 
0 -9 0 0 0 0 0 
0 -6 0 0 0 0 0 
0 -3 0 0 0 0 0 
0 0 0.1 0 0 0 0 
0 3 0.535438 0 0 0 0 
0 6 0.728293 0 0 0 0 
0 9 0.777068 0 0 0 0 
0 12 0.809133 0.653318 0 0 0 
0 15 0.819819 0.70401 0 0 0 
3 -15 0.05 0 0 0 0 
3 -12 0 0 0 0 0 
3 -9 0.05 0 0 0 0 
3 -6 0 0 0 0 0 
3 -3 0 0 0 0 0 
3 0 0 0 0 0 0 
3 3 0 0 0 0 0 
3 6 0 0 0 0 0 
3 9 0.1 0 0 0 0 
3 12 0.660623 0.05 0 0 0 
3 15 0.663597 0 0 0 0 
6 -15 0 0 0 0 0 
6 -12 0.05 0 0 0 0 
6 -9 0 0 0 0 0 
6 -6 0 0 0 0 0 
6 -3 0 0 0 0 0 
6 0 0 0 0 0 0 
6 3 0 0 0 0 0 
6 6 0 0 0 0 0 
6 9 0 0 0 0 0 
6 12 0 0 0 0 0 
6 15 0 0 0 0 0 
9 -15 0.05 0 0 0 0 
9 -12 0.05 0 0 0 0 
9 -9 0 0 0 0 0 
9 -6 0 0 0 0 0 
9 -3 0 0 0 0 0 
9 0 0 0 0 0 0 
9 3 0 0 0 0 0 
9 6 0 0 0 0 0 
9 9 0 0 0 0 0 
9 12 0 0 0 0 0 
9 15 0 0 0 0 0 
12 -15 0.05 0 0 0 0 
12 -12 0.05 0 0 0 0 
12 -9 0 0 0 0 0 
12 -6 0 0 0 0 0 
12 -3 0 0 0 0 0 
12 0 0 0 0 0 0 
12 3 0 0 0 0 0 
12 6 0 0 0 0 0 
12 9 0 0 0 0 0 
12 12 0 0 0 0 0 
12 15 0 0 0 0 0 
15 -15 0.05 0 0 0 0 
15 -12 0.05 0 0 0 0 
15 -9 0 0 0 0 0 
15 -6 0 0 0 0 0 
15 -3 0 0 0 0 0 
15 0 0 0 0 0 0 
15 3 0 0 0 0 0 
15 6 0 0 0 0 0 
15 9 0 0 0 0 0 
15 12 0 0 0 0 0 
15 15 0 0 0 0 0 
