-15 -15 0 0 0.05 0 0 0 0 0 0.1 0 
-15 -12 0.05 0.05 0 0 0 0 0 0.05 0 0 
-15 -9 0 0 0.1 0 0 0.1 0.05 0 0.1 0.05 
-15 -6 0 0 0 0 0.1 0 0 0.1 0.05 0 
-15 -3 0 0 0.1 0.05 0 0.1 0.05 0 0 0.05 
-15 0 0 0 0 0 0 0.1 0 0 0.1 0.05 
-15 3 0.05 0.1 0.05 0 0 0.05 0 0 0 0 
-15 6 0.05 0 0 0 0.1 0 0 0.1 0 0 
-15 9 0 0.05 0 0.1 0.05 0 0 0.05 0 0 
-15 12 0 0 0.1 0.05 0 0.1 0.05 0 0 0.05 
-15 15 0 0 0 0 0 0.1 0 0 0.1 0.05 
-12 -15 0 0 0 0 0 0.1 0 0 0.1 0 
-12 -12 0 0.05 0 0.1 0.05 0 0 0.05 0 0 
-12 -9 0 0 0.1 0.05 0 0.1 0.05 0 0 0.05 
-12 -6 0 0.05 0 0 0 0 0 0 0 0 
-12 -3 0 0 0 0.05 0 0 0 0 0 0.1 
-12 0 0 0 0.1 0 0 0.1 0.05 0 0 0.05 
-12 3 0.05 0 0 0 0 0.1 0 0 0.1 0 
-12 6 0 0.05 0 0 0.05 0 0 0 0 0 
-12 9 0 0 0 0.1 0 0 0.1 0.05 0 0 
-12 12 0 0 0 0.05 0 0 0 0 0 0.1 
-12 15 0 0 0.1 0 0 0.1 0.05 0 0.05 0.05 
-9 -15 0 0 0 0 0 0.1 0 0 0.1 0 
-9 -12 0 0.05 0 0.05 0.05 0 0 0.05 0 0 
-9 -9 0 0 0 0 0 0.1 0 0 0.1 0.05 
-9 -6 0 0 0 0 0.1 0 0 0.1 0 0 
-9 -3 0 0 0.1 0.05 0 0.1 0.05 0 0 0.05 
-9 0 0 0 0 0 0 0.1 0 0 0.1 0 
-9 3 0 0.1 0.05 0 0.1 0.05 0 0 0.05 0 
-9 6 0 0.05 0 0 0 0 0 0.1 0 0 
-9 9 0 0.05 0 0.05 0.05 0 0 0 0 0 
-9 12 0 0 0 0.1 0.05 0 0 0.05 0 0 
-9 15 0 0.05 0 0 0.05 0 0 0 0 0 
-6 -15 0 0 0 0 0 0.1 0 0 0.1 0 
-6 -12 0 0.05 0 0.05 0.05 0 0 0 0 0 
-6 -9 0 0 0.1 0 0 0.1 0.05 0 0.1 0.05 
-6 -6 0.1 0.05 0 0 0.05 0 0 0 0 0 
-6 -3 0.05 0 0 0.05 0 0 0 0 0 0.1 
-6 0 0 0 0.1 0 0 0.1 0.05 0 0.1 0.05 
-6 3 0 0 0 0 0 0.1 0 0 0.1 0.05 
-6 6 0 0 0 0 0 0.1 0 0 0.1 0.05 
-6 9 0 0 0.1 0.05 0 0 0.05 0 0 0 
-6 12 0 0 0.1 0.05 0 0.1 0.05 0 0 0.05 
-6 15 0 0 0.05 0 0 0 0 0 0.1 0 
-3 -15 0 0 0 0 0 0.1 0 0 0.1 0 
-3 -12 0 0.05 0 0.05 0.05 0 0 0 0 0 
-3 -9 0 0 0.1 0 0 0.1 0.05 0 0.1 0.05 
-3 -6 0 0.05 0 0 0 0 0 0.1 0 0 
-3 -3 0 0 0.1 0.05 0 0.1 0.05 0 0 0.05 
-3 0 0 0.05 0 0 0 0 0 0.1 0 0 
-3 3 0 0.1 0 0 0.1 0.05 0 0.1 0.05 0 
-3 6 0.1 0.05 0 0 0.05 0 0 0 0 0 
-3 9 0 0 0 0.1 0 0 0.1 0 0 0.1 
-3 12 0 0 0.1 0.05 0 0 0.05 0 0 0 
-3 15 0 0 0.05 0 0 0 0 0 0.1 0 
0 -15 0.566806 0.611061 0.654196 0.695199 0.727544 0.751816 0.77362 0.786173 0.790912 0.796939 
0 -12 0.789582 0.827565 0.833648 0.835972 0.834869 0.83485 0.837204 0.83485 0.83485 0.833312 
0 -9 1.1001 0.98759 0.953884 0.93688 0.927265 0.920788 0.914105 0.913099 0.912843 0.912843 
0 -6 2.27979 1.21493 1.04826 0.985747 0.951474 0.938339 0.926686 0.920788 0.91612 0.91612 
0 -3 4.22034 1.44116 1.11344 1.0116 0.969472 0.946755 0.929839 0.927265 0.91917 0.916255 
0 0 1.74435 1.70308 1.16081 1.03282 0.980747 0.948113 0.933415 0.927265 0.91886 0.917721 
0 3 0.1 0.05 0 0 0.05 0 0 0 0 0 
0 6 0.1 0.05 0 0 0.05 0 0 0 0 0 
0 9 0 0 0 0.1 0 0 0.1 0 0 0.1 
0 12 0 0 0.1 0.05 0 0 0.05 0 0 0 
0 15 0 0 0.05 0 0 0 0 0 0.1 0 
3 -15 0.521148 0.573969 0.62555 0.675257 0.712478 0.742435 0.760712 0.779061 0.788541 0.793537 
3 -12 0.637772 0.688063 0.723365 0.749639 0.769526 0.77964 0.790507 0.798364 0.800833 0.804989 
3 -9 0.89728 0.85564 0.838538 0.836867 0.83485 0.833312 0.833312 0.837204 0.833312 0.836076 
3 -6 1.61768 1.10088 0.994185 0.960361 0.941706 0.930089 0.920788 0.917721 0.91612 0.911264 
3 -3 5.6589 1.40842 1.10054 1.00532 0.965696 0.944639 0.93023 0.924276 0.915561 0.912843 
3 0 1.45728 1.7651 1.17578 1.03708 0.980747 0.949728 0.934961 0.922072 0.920788 0.91612 
3 3 1.01671 2.10932 1.21711 1.05207 0.985747 0.953498 0.934592 0.92543 0.919307 0.917721 
3 6 0.05 0 0 0 0 0 0.1 0 0 0.1 
3 9 0 0 0 0 0 0 0.1 0 0 0.1 
3 12 0 0 0.1 0.05 0 0 0.05 0 0 0 
3 15 0 0 0.05 0 0 0 0 0 0.1 0 
6 -15 0.507457 0.577219 0.633006 0.683105 0.718988 0.74476 0.764658 0.777756 0.790507 0.794908 
6 -12 0.599265 0.667327 0.710027 0.738378 0.75948 0.774909 0.788541 0.796338 0.799438 0.803985 
6 -9 0.81011 0.835962 0.822026 0.817024 0.815878 0.815878 0.815878 0.815878 0.815878 0.815878 
6 -6 1.19583 1.0335 0.960617 0.934961 0.92543 0.91886 0.917721 0.91612 0.908288 0.914987 
6 -3 1.92686 1.38058 1.08615 1.00163 0.959806 0.941853 0.930089 0.924276 0.91917 0.912843 
6 0 1.38692 1.81002 1.17578 1.03649 0.97646 0.950498 0.93688 0.92543 0.920788 0.917721 
6 3 0.910669 2.31041 1.22924 1.05976 0.985747 0.956912 0.934592 0.926686 0.920788 0.917721 
6 6 0.25 2.71465 1.26924 1.06849 0.991483 0.956912 0.938441 0.930089 0.921934 0.91917 
6 9 0 0 0.1 0.05 0 0 0.05 0 0 0 
6 12 0 0 0.1 0.05 0 0 0.05 0 0 0 
6 15 0 0 0.05 0 0 0 0 0 0.1 0 
9 -15 0.25 0.652149 0.703186 0.734074 0.758565 0.774155 0.784798 0.793537 0.799771 0.80291 
9 -12 0.619091 0.703768 0.733751 0.757745 0.774909 0.78524 0.79291 0.795967 0.800833 0.806089 
9 -9 0.797137 0.865613 0.837182 0.832307 0.829804 0.83057 0.831779 0.829804 0.829804 0.827868 
9 -6 0.930256 0.95185 0.893804 0.882423 0.880016 0.880016 0.880366 0.880366 0.880366 0.880366 
9 -3 1.02018 1.04612 0.955917 0.932098 0.927265 0.91917 0.916255 0.912843 0.908288 0.908288 
9 0 1.3475 1.41474 1.08632 1.00163 0.960361 0.941853 0.930565 0.922072 0.917721 0.912843 
9 3 1.15842 2.00694 1.19451 1.03871 0.982041 0.951474 0.934961 0.926686 0.921934 0.91397 
9 6 0.805599 2.91062 1.27691 1.06367 0.991706 0.956912 0.941853 0.926686 0.921934 0.917721 
9 9 0.25 3.62095 1.30744 1.08036 0.995514 0.960599 0.941853 0.930089 0.920788 0.917721 
9 12 0 0 0 0 0 0.1 0 0 0.1 0.05 
9 15 0 0 0.05 0 0 0 0 0 0.1 0 
12 -15 0.25 0.610813 0.66594 0.707273 0.738672 0.761958 0.774155 0.78524 0.79291 0.799438 
12 -12 0.25 0.750856 0.769843 0.77964 0.791548 0.796939 0.801915 0.803985 0.803985 0.808194 
12 -9 0.25 0.933014 0.880372 0.864616 0.864952 0.863598 0.863598 0.863598 0.861465 0.861465 
12 -6 0.25 0.999848 0.924424 0.908474 0.898705 0.898705 0.896541 0.898316 0.899833 0.898705 
12 -3 0.25 0.886349 0.85202 0.840101 0.836867 0.839559 0.836867 0.841245 0.836076 0.841245 
12 0 0.25 1.08645 0.97657 0.938339 0.929064 0.921934 0.914105 0.91612 0.912843 0.913099 
12 3 0.25 1.5485 1.11179 1.0116 0.965932 0.943438 0.930089 0.927265 0.919307 0.91612 
12 6 0.25 2.45795 1.23399 1.05655 0.990387 0.953106 0.938339 0.926686 0.919307 0.91612 
12 9 0.25 4.51781 1.33585 1.08789 0.999364 0.960361 0.939383 0.930089 0.922642 0.91917 
12 12 0.25 5.06695 1.35742 1.08773 0.998871 0.960361 0.939528 0.930089 0.922072 0.91886 
12 15 0 0.1 0.05 0 0.1 0.05 0 0 0.05 0 
15 -15 0.25 0.639302 0.692232 0.725647 0.751005 0.77362 0.781955 0.791548 0.799438 0.800833 
15 -12 0.25 0.811953 0.806982 0.805754 0.806887 0.8065 0.811139 0.810746 0.810746 0.811139 
15 -9 0.25 1.02752 0.92608 0.909595 0.902997 0.902997 0.902997 0.902997 0.902997 0.899799 
15 -6 0.25 1.0525 0.943869 0.916584 0.912843 0.909851 0.914987 0.9104 0.909851 0.908288 
15 -3 0.25 1.1013 0.970148 0.937255 0.923565 0.920788 0.91397 0.912843 0.912843 0.911264 
15 0 0.25 0.908351 0.862264 0.850781 0.846493 0.845665 0.845665 0.844776 0.846493 0.842359 
15 3 0.25 1.15954 0.993256 0.952276 0.934961 0.926686 0.919307 0.91397 0.913099 0.913099 
15 6 0.25 1.80454 1.15605 1.02841 0.97495 0.950498 0.931257 0.922072 0.919307 0.91612 
15 9 0.25 3.49573 1.28833 1.07313 0.997535 0.960361 0.936141 0.926686 0.921934 0.917721 
15 12 0.25 4.50506 1.39301 1.09699 1.00293 0.963438 0.943438 0.930089 0.922072 0.91917 
15 15 0.2 3.94146 1.42167 1.10828 1.00482 0.969472 0.946755 0.933415 0.922072 0.919307 
