-15 -15 1.04392 0.82433 0.807465 0.807344 0.807792 
-15 -12 1.36827 0.840131 0.81134 0.807344 0.807792 
-15 -9 1.51312 0.848356 0.810139 0.807344 0.808175 
-15 -6 1.58082 0.850278 0.81192 0.808988 0.808416 
-15 -3 1.65507 0.851511 0.81134 0.806723 0.807792 
-15 0 1.74736 0.855917 0.81134 0.806723 0.808175 
-15 3 1.90506 0.858631 0.81192 0.807344 0.808175 
-15 6 2.14182 0.863914 0.81192 0.809373 0.807792 
-15 9 2.56776 0.866185 0.81192 0.807913 0.808175 
-15 12 2.72037 0.872406 0.813416 0.809947 0.808175 
-15 15 1.73265 0.880057 0.815275 0.807725 0.808175 
-12 -15 0.995718 0.816131 0.807585 0.808988 0.807792 
-12 -12 1.25022 0.832015 0.80854 0.808988 0.807792 
-12 -9 1.45961 0.838367 0.809387 0.806723 0.807792 
-12 -6 1.54953 0.84022 0.811794 0.809373 0.808416 
-12 -3 1.64729 0.842054 0.809742 0.806155 0.808978 
-12 0 1.81583 0.845126 0.811794 0.807344 0.807223 
-12 3 2.1467 0.850148 0.811794 0.806155 0.807792 
-12 6 2.71645 0.851558 0.810372 0.809373 0.808416 
-12 9 4.14357 0.856692 0.811224 0.808988 0.807792 
-12 12 7.88952 0.859228 0.812429 0.808988 0.807792 
-12 15 3.26711 0.863585 0.814503 0.809373 0.808175 
-9 -15 0.885359 0.811487 0.807233 0.806155 0.808978 
-9 -12 1.06874 0.825003 0.808418 0.806155 0.807792 
-9 -9 1.19858 0.830484 0.809619 0.808988 0.808416 
-9 -6 1.24923 0.832735 0.809619 0.808988 0.807792 
-9 -3 1.30973 0.834751 0.809619 0.807792 0.807223 
-9 0 1.39723 0.837733 0.811669 0.806155 0.809824 
-9 3 1.5316 0.841644 0.810468 0.809373 0.808416 
-9 6 1.74983 0.844484 0.810248 0.806155 0.808416 
-9 9 1.97575 0.846916 0.811669 0.808988 0.808175 
-9 12 2.21484 0.844773 0.81109 0.806155 0.807223 
-9 15 2.0064 0.843973 0.810576 0.807792 0.807792 
-6 -15 0.834644 0.80665 0.808296 0.808416 0.809824 
-6 -12 0.983254 0.82133 0.810071 0.807792 0.807223 
-6 -9 1.07486 0.824957 0.8107 0.808175 0.808175 
-6 -6 1.11611 0.827395 0.8107 0.809373 0.807792 
-6 -3 1.16012 0.830914 0.8107 0.808988 0.808416 
-6 0 1.2181 0.832521 0.810071 0.808175 0.808978 
-6 3 1.27509 0.835013 0.809044 0.808988 0.807792 
-6 6 1.30296 0.833628 0.809496 0.808988 0.808175 
-6 9 1.30225 0.833212 0.810114 0.807792 0.808416 
-6 12 1.31486 0.829662 0.810452 0.807792 0.808416 
-6 15 1.20547 0.825256 0.811136 0.807792 0.807223 
-3 -15 0.801271 0.80283 0.807913 0.807334 0.807792 
-3 -12 0.932616 0.817904 0.80911 0.807792 0.808978 
-3 -9 1.01117 0.824111 0.809496 0.808988 0.807792 
-3 -6 1.03607 0.824111 0.809496 0.807792 0.807223 
-3 -3 1.0638 0.826962 0.808922 0.807792 0.807605 
-3 0 1.07378 0.827291 0.809496 0.808175 0.807792 
-3 3 1.06782 0.825964 0.809947 0.807792 0.807605 
-3 6 1.0501 0.82323 0.809604 0.807792 0.807223 
-3 9 1.01955 0.82195 0.810055 0.80925 0.809824 
-3 12 0.987224 0.818312 0.810205 0.808866 0.807605 
-3 15 0.908597 0.816763 0.809124 0.807672 0.807792 
0 -15 0.780514 0.800616 0.806723 0.807792 0.807605 
0 -12 0.899483 0.814891 0.808537 0.807792 0.808416 
0 -9 0.965766 0.819295 0.808296 0.808175 0.807792 
0 -6 0.96814 0.821539 0.808537 0.807792 0.809824 
0 -3 0.967478 0.820608 0.808537 0.807792 0.807792 
0 0 0.952772 0.820162 0.809373 0.808416 0.807605 
0 3 0.92905 0.819217 0.808406 0.807223 0.807792 
0 6 0.903357 0.816057 0.810328 0.808866 0.807223 
0 9 0.878608 0.815583 0.809359 0.807792 0.807605 
0 12 0.861813 0.815154 0.809124 0.808866 0.807792 
0 15 0.816697 0.816082 0.809804 0.810055 0.808416 
3 -15 0.757857 0.798868 0.807792 0.808416 0.809824 
3 -12 0.865545 0.813407 0.807344 0.807792 0.807223 
3 -9 0.910599 0.816368 0.809373 0.807792 0.808416 
3 -6 0.902558 0.815707 0.809373 0.807792 0.807792 
3 -3 0.889201 0.815318 0.808416 0.807792 0.807792 
3 0 0.870107 0.81499 0.808678 0.807792 0.807605 
3 3 0.851726 0.816382 0.809932 0.807223 0.808416 
3 6 0.841083 0.814823 0.810205 0.80925 0.808978 
3 9 0.841349 0.815096 0.809237 0.808866 0.807605 
3 12 0.822392 0.816007 0.810763 0.80925 0.807792 
3 15 0.821294 0.816557 0.81064 0.80925 0.807792 
6 -15 0.737586 0.797987 0.806603 0.807605 0.807792 
6 -12 0.829537 0.809373 0.807792 0.807792 0.808978 
6 -9 0.864315 0.813372 0.807792 0.808416 0.808416 
6 -6 0.851316 0.813573 0.808406 0.807792 0.807792 
6 -3 0.838916 0.813253 0.808294 0.807223 0.807605 
6 0 0.830917 0.81298 0.809932 0.807792 0.807792 
6 3 0.829662 0.812895 0.809819 0.808866 0.807792 
6 6 0.833827 0.81581 0.809696 0.808866 0.807792 
6 9 0.839008 0.815977 0.809114 0.808406 0.808416 
6 12 0.818367 0.81588 0.810763 0.808406 0.808978 
6 15 0.820865 0.816727 0.81088 0.810055 0.807223 
9 -15 0.727605 0.800132 0.807672 0.807223 0.807605 
9 -12 0.803684 0.809809 0.808242 0.807223 0.807792 
