1.27254e-05 0.000452287 0.772477 
1.30619e-05 0.000441749 0.770896 
1.34068e-05 0.00043151 0.769307 
1.37604e-05 0.000421559 0.767711 
1.41228e-05 0.000411889 0.766108 
1.44943e-05 0.00040249 0.764497 
1.4875e-05 0.000393354 0.762879 
1.52652e-05 0.000384472 0.761254 
1.56652e-05 0.000375838 0.759621 
1.60751e-05 0.000367442 0.757981 
1.64953e-05 0.000359277 0.756333 
1.69259e-05 0.000351338 0.754678 
1.73673e-05 0.000343616 0.753015 
1.78197e-05 0.000336104 0.751345 
1.82833e-05 0.000328798 0.749668 
1.87586e-05 0.000321689 0.747983 
1.92456e-05 0.000314773 0.746291 
1.97448e-05 0.000308043 0.744591 
2.02565e-05 0.000301494 0.742884 
2.07809e-05 0.000295121 0.74117 
2.13185e-05 0.000288917 0.739448 
2.18694e-05 0.000282879 0.737719 
2.24341e-05 0.000277001 0.735982 
2.30128e-05 0.000271278 0.734238 
2.3606e-05 0.000265706 0.732487 
2.4214e-05 0.00026028 0.730728 
2.48372e-05 0.000254996 0.728962 
2.5476e-05 0.000249849 0.727188 
2.61308e-05 0.000244837 0.725407 
2.68019e-05 0.000239954 0.723619 
2.74898e-05 0.000235198 0.721823 
2.81949e-05 0.000230564 0.72002 
2.89176e-05 0.000226049 0.718209 
2.96585e-05 0.000221649 0.716392 
3.04179e-05 0.000217362 0.714566 
3.11963e-05 0.000213183 0.712734 
3.19943e-05 0.00020911 0.710894 
3.28123e-05 0.00020514 0.709047 
3.36508e-05 0.00020127 0.707192 
3.45104e-05 0.000197497 0.705331 
3.53915e-05 0.000193819 0.703462 
3.62949e-05 0.000190232 0.701585 
3.72209e-05 0.000186734 0.699702 
3.81703e-05 0.000183323 0.697811 
3.91436e-05 0.000179996 0.695913 
4.01415e-05 0.000176751 0.694007 
4.11645e-05 0.000173585 0.692095 
4.22133e-05 0.000170497 0.690175 
4.32886e-05 0.000167484 0.688248 
4.43912e-05 0.000164544 0.686314 
4.55216e-05 0.000161676 0.684373 
4.66806e-05 0.000158877 0.682425 
4.7869e-05 0.000156145 0.68047 
4.90876e-05 0.000153479 0.678507 
5.03371e-05 0.000150877 0.676538 
5.16183e-05 0.000148336 0.674561 
5.29321e-05 0.000145857 0.672578 
5.42793e-05 0.000143436 0.670587 
5.56608e-05 0.000141072 0.66859 
5.70775e-05 0.000138764 0.666586 
5.85304e-05 0.00013651 0.664574 
6.00204e-05 0.000134309 0.662556 
6.15485e-05 0.00013216 0.660531 
6.31156e-05 0.000130061 0.6585 
6.47229e-05 0.00012801 0.656461 
6.63714e-05 0.000126007 0.654416 
6.80621e-05 0.000124051 0.652364 
6.97963e-05 0.000122139 0.650305 
7.15751e-05 0.000120271 0.64824 
7.33996e-05 0.000118447 0.646168 
7.52711e-05 0.000116664 0.644089 
7.71909e-05 0.000114921 0.642004 
7.91602e-05 0.000113218 0.639913 
8.11804e-05 0.000111554 0.637814 
8.32528e-05 0.000109928 0.63571 
8.53789e-05 0.000108338 0.633599 
8.756e-05 0.000106784 0.631482 
8.97978e-05 0.000105265 0.629358 
9.20936e-05 0.00010378 0.627228 
9.44491e-05 0.000102328 0.625092 
9.68659e-05 0.000100909 0.62295 
9.93457e-05 9.95211e-05 0.620802 
0.00010189 9.81641e-05 0.618647 
0.000104501 9.68372e-05 0.616487 
0.00010718 9.55396e-05 0.614321 
0.000109929 9.42707e-05 0.612148 
0.00011275 9.30297e-05 0.60997 
0.000115646 9.1816e-05 0.607786 
0.000118617 9.06289e-05 0.605596 
0.000121666 8.94678e-05 0.6034 
0.000124795 8.83321e-05 0.601199 
0.000128007 8.72211e-05 0.598992 
0.000131304 8.61344e-05 0.59678 
0.000134687 8.50712e-05 0.594562 
0.00013816 8.40312e-05 0.592339 
0.000141725 8.30137e-05 0.59011 
0.000145384 8.20182e-05 0.587876 
0.00014914 8.10442e-05 0.585637 
0.000152996 8.00912e-05 0.583393 
0.000156954 7.91588e-05 0.581143 
0.000161018 7.82465e-05 0.578889 
0.00016519 7.73538e-05 0.576629 
0.000169473 7.64802e-05 0.574365 
0.00017387 7.56254e-05 0.572096 
0.000178384 7.4789e-05 0.569822 
0.00018302 7.39704e-05 0.567543 
0.000187779 7.31694e-05 0.56526 
0.000192666 7.23856e-05 0.562972 
0.000197684 7.16185e-05 0.56068 
0.000202837 7.08678e-05 0.558384 
0.000208129 7.01331e-05 0.556083 
0.000213563 6.94142e-05 0.553777 
0.000219143 6.87106e-05 0.551468 
0.000224874 6.8022e-05 0.549155 
0.000230759 6.73482e-05 0.546838 
0.000236804 6.66887e-05 0.544516 
0.000243012 6.60434e-05 0.542191 
0.000249388 6.54119e-05 0.539863 
0.000255937 6.47938e-05 0.53753 
0.000262664 6.41891e-05 0.535194 
0.000269574 6.35972e-05 0.532855 
0.000276671 6.30181e-05 0.530512 
0.000283962 6.24514e-05 0.528166 
0.000291451 6.1897e-05 0.525817 
0.000299145 6.13544e-05 0.523465 
0.000307048 6.08236e-05 0.521109 
0.000315168 6.03042e-05 0.518751 
0.00032351 5.97961e-05 0.51639 
0.00033208 5.9299e-05 0.514026 
0.000340885 5.88127e-05 0.51166 
0.000349931 5.8337e-05 0.509291 
0.000359226 5.78717e-05 0.50692 
0.000368776 5.74165e-05 0.504547 
0.000378589 5.69714e-05 0.502171 
0.000388672 5.65361e-05 0.499793 
0.000399033 5.61105e-05 0.497413 
0.000409679 5.56942e-05 0.495032 
0.00042062 5.52873e-05 0.492648 
0.000431862 5.48894e-05 0.490263 
0.000443415 5.45005e-05 0.487877 
0.000455288 5.41204e-05 0.485488 
0.00046749 5.37488e-05 0.483099 
0.00048003 5.33858e-05 0.480708 
0.000492917 5.3031e-05 0.478316 
0.000506162 5.26845e-05 0.475924 
0.000519775 5.23459e-05 0.47353 
0.000533766 5.20152e-05 0.471136 
0.000548147 5.16923e-05 0.46874 
0.000562927 5.1377e-05 0.466345 
0.00057812 5.10692e-05 0.463949 
0.000593735 5.07688e-05 0.461552 
0.000609786 5.04756e-05 0.459155 
0.000626285 5.01895e-05 0.456759 
0.000643245 4.99105e-05 0.454362 
0.000660678 4.96383e-05 0.451966 
0.000678599 4.93729e-05 0.449569 
0.000697021 4.91143e-05 0.447173 
0.000715958 4.88621e-05 0.444778 
0.000735426 4.86165e-05 0.442383 
