-15 -15 0.529855
-15 -9 0.561652
-15 -3 0.562091
-15 3 0.562456
-15 9 0.562356
-15 15 0.562213
-9 -15 0.535849
-9 -9 0.562154
-9 -3 0.56193
-9 3 0.562083
-9 9 0.562368
-9 15 0.562199
-3 -15 0.544236
-3 -9 0.562154
-3 -3 0.561782
-3 3 0.562083
-3 9 0.562154
-3 15 0.562011
3 -15 0.556788
3 -9 0.561937
3 -3 0.561782
3 3 0.56247
3 9 0.562368
3 15 0.562213
9 -15 0.561645
9 -9 0.561799
9 -3 0.56193
9 3 0.562067
9 9 0.562368
9 15 0.562199
15 -15 0.56193
15 -9 0.561799
15 -3 0.56193
15 3 0.562456
15 9 0.562195
15 15 0.562011
