-15 -15 1.91046 16.7791 18.1767 15.2243 17.9694 
-15 -12 1.89395 16.7553 18.1767 18.1767 18.1767 
-15 -9 1.71013 16.7791 18.1767 15.8401 15.8261 
-15 -6 1.43593 16.7553 20.236 15.8261 17.2173 
-15 -3 1.94655 20.4051 18.1767 18.1767 17.9694 
-15 0 1.67969 20.4051 20.236 17.2173 17.2173 
-15 3 1.88257 14.8886 15.8261 18.1767 18.1767 
-15 6 1.93826 16.7791 18.1767 16.5187 15.2243 
-15 9 1.61089 16.7791 18.1767 15.2243 15.2243 
-15 12 1.81967 16.7791 15.8401 16.5187 18.1767 
-15 15 2.03179 20.4051 15.8401 16.5187 17.9694 
-12 -15 2.35738 20.4051 15.8261 18.1767 15.8261 
-12 -12 2.46094 16.1041 15.2243 16.5187 17.2173 
-12 -9 2.27086 18.3408 18.1767 15.8261 15.8261 
-12 -6 1.9933 15.3423 15.8401 15.8261 15.8261 
-12 -3 2.48878 20.4051 18.1767 17.9694 17.2173 
-12 0 2.22086 16.7553 18.1767 15.2243 15.2243 
-12 3 2.47158 16.7553 15.8261 16.5187 17.2173 
-12 6 2.44647 20.4051 18.1767 15.8261 16.5187 
-12 9 2.16513 16.1041 15.8401 17.2173 16.5187 
-12 12 2.55844 15.3423 15.8261 15.8261 17.2173 
-12 15 3.39598 17.5337 18.1767 17.2173 18.1767 
-9 -15 2.68907 20.4366 15.8261 15.2243 15.8401 
-9 -12 3.09566 20.4366 18.1767 18.1767 18.1767 
-9 -9 2.91374 15.3423 17.2173 17.2173 17.2173 
-9 -6 2.64698 15.3423 18.1767 18.1767 17.2173 
-9 -3 3.15587 15.3423 18.1767 18.1767 16.5187 
-9 0 2.89039 15.3423 18.1767 16.5187 15.8261 
-9 3 3.18781 16.1041 15.8261 17.9694 16.5187 
-9 6 3.06726 14.8886 18.1767 17.2173 15.8261 
-9 9 3.72965 19.4092 18.1767 17.2173 17.2173 
-9 12 4.53578 20.2053 15.8401 17.9694 16.5187 
-9 15 4.04153 14.1494 18.1767 15.8261 17.2173 
-6 -15 2.64221 18.3408 18.1767 15.8261 17.2173 
-6 -12 3.19614 20.4366 15.8401 15.8261 17.2173 
