0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0.106769 0.00106769 0.000113997
7 0.106769 0.00106769 0.000113997
8 0.106769 0.00106769 0.000113997
9 0.106769 0.00106769 0.000113997
10 0.106769 0.00212806 0.000224147
11 0.106769 0.00212806 0.000224147
12 0.106769 0.00212806 0.000224147
13 0.106769 0.00212806 0.000224147
14 0.106769 0.0028036 0.000266878
15 0.106769 0.0028036 0.000266878
16 0.106769 0.0028036 0.000266878
17 0.106769 0.0028036 0.000266878
18 0.214429 0.00758558 0.00111769
19 0.246108 0.0100467 0.00168567
20 0.297717 0.0180281 0.00362829
21 0.297717 0.0243972 0.00479546
22 0.299519 0.040258 0.0076853
23 0.387398 0.0482792 0.0107315
24 0.387398 0.0534627 0.013126
25 0.445782 0.0596269 0.0166543
26 0.8488 0.0843701 0.0261855
27 0.8488 0.11955 0.037841
28 1.22738 0.141932 0.0658789
29 1.27253 0.202704 0.106224
30 1.47858 0.212816 0.133589
31 1.62318 0.302151 0.19187
32 2.98499 0.398199 0.323594
33 3.28708 0.504498 0.477223
34 3.28708 0.603409 0.637704
35 3.49774 0.749103 0.85896
36 3.98273 0.79804 1.09162
37 3.98273 0.919119 1.31976
38 4.40902 1.11731 1.83305
39 4.65421 1.26338 2.0734
40 4.65421 1.16149 2.01048
41 6.66038 1.38355 2.71702
42 6.87644 1.57812 3.2445
43 9.58726 1.92395 4.55538
44 12.6489 2.07386 6.83176
45 12.6489 2.35692 8.91246
46 13.8228 2.75071 11.2586
47 17.8503 2.95552 15.0566
48 17.8503 3.43011 19.0909
49 23.1758 3.25843 25.3571
50 136.97 4.95259 206.898
51 136.97 5.39916 212.275
52 136.97 6.331 244.441
53 136.97 6.37795 257.2
54 136.97 6.64885 268.791
55 136.97 6.75185 271.042
56 136.97 7.44941 295.872
57 136.97 7.6274 295.344
58 145.976 9.48525 499.79
59 145.976 9.31036 504.392
60 164.606 13.1373 920.998
61 164.606 13.6713 995.438
62 164.606 13.1538 963.14
63 164.606 11.9685 949.24
64 164.606 13.3118 1089.42
65 266.746 16.327 1757.58
66 266.746 16.7775 1751.3
67 297.546 18.321 2523.86
68 297.546 19.414 2887.05
69 297.546 21.0316 3083.53
70 297.546 22.0582 3072.96
71 297.546 20.1673 3052.97
72 297.546 22.541 3147.49
73 297.546 21.0825 3081.78
74 297.546 21.5111 3088.6
75 297.546 26.0872 3687.04
76 297.546 25.7588 4117.3
77 297.546 22.956 3881.24
78 297.546 25.0573 3969.86
79 297.546 27.308 4452.58
80 297.546 24.0196 4222.53
81 297.546 24.5714 4218.32
82 595.394 29.9307 7480.55
83 595.394 28.8099 7356.8
84 595.394 32.4086 8033.2
85 595.394 29.6515 7735.83
86 595.394 29.4003 7742.93
87 595.394 29.8571 7746.62
88 654.179 37.3392 11598.7
89 654.179 37.4192 11410.4
90 654.179 41.3516 13579.3
91 654.179 44.0878 13683
92 654.179 39.0741 13432.3
93 654.179 39.0542 13434.5
94 654.179 37.9422 13469.2
95 654.179 39.2137 13519.5
96 654.179 37.7245 13484.6
97 654.179 37.9824 13525.6
98 661.684 46.4942 17623
99 661.684 47.0475 17699.3
100 661.684 43.3373 17213.2
0 1.57157 0.0252914 0.0335637
1 1.57157 0.0252914 0.0335637
2 1.57157 0.0252914 0.0335637
3 1.57157 0.0252914 0.0335637
4 1.57157 0.0252914 0.0335637
5 1.57157 0.0252914 0.0335637
6 1.57157 0.0252914 0.0335637
7 1.57157 0.0252914 0.0335637
8 1.57157 0.0252914 0.0335637
9 1.57157 0.0252914 0.0335637
10 1.57157 0.0392181 0.0421765
11 1.57157 0.0572299 0.053189
12 1.57157 0.199701 0.0506663
