0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0.0142648 0.000142648 2.03485e-06
16 0.0607476 0.000750124 3.87625e-05
17 0.0607476 0.00112691 4.61636e-05
18 0.0664011 0.00263953 0.000124136
19 0.0664011 0.00503976 0.000224537
20 0.113552 0.00734883 0.000399901
21 0.113552 0.0103743 0.000578338
22 0.140185 0.0141639 0.000903919
23 0.146191 0.0188016 0.00125438
24 0.146191 0.0240247 0.00170383
25 0.152396 0.0275278 0.00228068
26 0.153247 0.0390171 0.00315412
27 0.168506 0.0454746 0.00362644
28 0.190238 0.0529272 0.00426736
29 0.190238 0.0590989 0.00447179
30 0.190238 0.0659789 0.00505573
31 0.191086 0.0692375 0.00508366
32 0.204484 0.0695363 0.00555596
33 0.206629 0.0749667 0.00595719
34 0.220365 0.0807247 0.00648347
35 0.257501 0.0829815 0.00753589
36 0.257501 0.0985668 0.00756527
37 0.257501 0.111976 0.00807089
38 0.257501 0.113733 0.00861548
39 0.261937 0.120426 0.0084045
40 0.261937 0.12096 0.00928139
41 0.261937 0.127377 0.0105155
42 0.299222 0.128955 0.0111579
43 0.307712 0.131095 0.0116344
44 0.307712 0.138444 0.0110309
45 0.307712 0.137307 0.0122794
46 0.356589 0.141896 0.012839
47 0.37141 0.147921 0.0133873
48 0.37141 0.145702 0.0164619
49 0.407889 0.161987 0.0197449
50 0.421919 0.175672 0.0218334
51 0.421919 0.192797 0.0225931
52 0.461013 0.210679 0.0229342
53 0.522563 0.212485 0.0276022
54 0.522563 0.217726 0.029679
55 0.550782 0.231086 0.030114
56 0.550782 0.244755 0.0329158
57 0.550782 0.24169 0.0365197
58 0.680508 0.233784 0.0447038
59 0.680508 0.262577 0.0417135
60 0.680508 0.273855 0.0482332
61 0.680508 0.30198 0.0519222
62 0.728185 0.329731 0.0511594
63 0.728185 0.339479 0.0600475
64 0.76988 0.338328 0.070229
65 0.810421 0.35542 0.0782303
66 0.810421 0.370908 0.0852112
67 1.10671 0.370493 0.0885353
68 1.13204 0.376071 0.096025
69 1.13204 0.415917 0.106863
70 1.26444 0.439313 0.132471
71 1.29289 0.4893 0.132849
72 1.29289 0.475379 0.170476
73 1.33998 0.50466 0.185593
74 1.4783 0.512511 0.203321
75 1.49363 0.552208 0.233184
76 1.49363 0.539405 0.241964
77 1.49363 0.596801 0.283947
78 2.14317 0.617934 0.312145
79 2.14317 0.654872 0.331321
80 2.14317 0.637515 0.348581
81 2.14317 0.696768 0.389819
82 2.14317 0.736067 0.436896
83 2.14317 0.796706 0.440597
84 2.14941 0.826703 0.453764
85 2.14941 0.801863 0.474727
86 2.14941 0.787588 0.48725
87 2.14941 0.800743 0.507852
88 2.14941 0.828984 0.556348
89 2.14941 0.84561 0.582175
90 2.2014 0.937992 0.578195
91 2.2014 0.898134 0.609573
92 2.2014 0.91986 0.578838
93 2.2014 0.978362 0.553603
94 2.2014 1.00462 0.540992
95 2.2014 0.975227 0.550119
96 2.25538 1.01738 0.580587
97 2.25538 1.04163 0.589997
98 2.26016 1.07818 0.603737
99 2.32484 1.04011 0.604751
100 2.32484 1.03337 0.596398
0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0.0151407 0.000151407 2.29241e-06
8 0.0151407 0.000151407 2.29241e-06
9 0.0151407 0.000151407 2.29241e-06
10 0.0151407 0.000151407 2.29241e-06
11 0.0151407 0.000151407 2.29241e-06
12 0.0151407 0.000151407 2.29241e-06
13 0.0151407 0.000151407 2.29241e-06
