-15 -15 1.13894 17.1522 11.652 8.82315 9.16819 
-15 -12 1.37911 16.7553 10.3797 10.2536 8.82315 
-15 -9 1.27649 16.9902 12.7605 9.26755 9.26755 
-15 -6 1.40875 24.1819 9.37122 9.83057 8.82315 
-15 -3 1.39992 16.7553 10.3887 8.45335 8.82315 
-15 0 1.27197 16.9902 11.1612 9.26755 8.82315 
-15 3 1.38475 16.7553 11.652 8.82315 8.82315 
-15 6 1.08244 17.1522 9.37122 8.45335 8.82315 
-15 9 1.4784 21.3259 10.3887 9.26755 8.45335 
-15 12 1.13336 19.1958 10.3887 9.26755 9.16819 
-15 15 0.879958 12.2179 11.652 9.16819 8.45335 
-12 -15 1.13894 15.6611 10.3797 9.83057 8.82315 
-12 -12 1.42748 15.3423 9.37122 8.82315 9.16819 
-12 -9 1.69454 15.3423 10.2536 8.45335 8.82315 
-12 -6 1.61045 16.7717 11.652 9.26755 8.82315 
-12 -3 1.49533 20.2053 9.37122 9.16819 9.26755 
-12 0 1.71325 20.2053 10.3887 8.45335 8.2887 
-12 3 1.44063 20.3696 9.37122 9.26755 9.16819 
-12 6 1.84948 14.1494 9.37122 8.82315 9.26755 
-12 9 1.47831 21.3259 11.652 8.82315 8.82315 
-12 12 1.1113 19.1958 9.37122 9.83057 9.26755 
-12 15 0.878042 14.0221 12.7605 8.82315 9.26755 
-9 -15 1.13894 15.6611 11.1612 8.82315 8.82315 
-9 -12 1.4277 17.3384 9.37122 9.83057 8.82315 
-9 -9 1.8331 16.6327 10.3887 8.45335 8.82315 
-9 -6 2.06615 18.3346 9.83057 9.26755 8.82315 
-9 -3 2.06615 15.3541 11.652 8.82315 8.82315 
-9 0 1.85077 20.2053 11.652 8.45335 8.82315 
-9 3 2.23157 15.3541 11.652 8.45335 9.26755 
-9 6 1.96641 14.1577 11.652 10.2536 8.45335 
-9 9 1.44168 16.6327 10.2536 8.45335 9.26755 
-9 12 1.1103 21.5076 11.652 9.26755 8.82315 
-9 15 0.878042 15.1997 11.652 9.16819 8.82315 
-6 -15 1.13403 15.6404 9.37122 8.82315 8.2887 
-6 -12 1.44768 24.1819 9.37122 8.82315 8.82315 
-6 -9 1.84615 15.3541 9.37122 9.26755 8.82315 
-6 -6 2.38864 17.2173 9.37122 8.45335 8.45335 
-6 -3 2.16354 18.1767 9.37122 8.82315 9.26755 
-6 0 1.33036 21.3259 9.37122 8.45335 8.82315 
-6 3 2.58023 16.5187 9.37122 8.82315 8.82315 
-6 6 1.90114 15.8261 9.83057 9.26755 8.82315 
-6 9 1.43219 17.357 9.37122 10.2536 8.45335 
-6 12 1.1103 17.3384 11.652 9.83057 8.82315 
-6 15 0.874185 12.2179 9.37122 9.26755 8.82315 
-3 -15 1.13735 18.1534 11.1612 9.26755 8.45335 
-3 -12 1.44768 18.3122 10.3887 9.16819 9.16819 
-3 -9 1.86545 15.3541 9.37122 8.82315 8.45335 
-3 -6 2.37033 17.2173 10.2536 8.45335 9.26755 
-3 -3 3.06136 16.1818 9.37122 8.82315 8.45335 
-3 0 3.41645 14.8185 9.37122 8.82315 9.26755 
-3 3 2.5369 13.8046 9.26755 8.82315 8.82315 
-3 6 1.89332 16.5187 10.3887 8.45335 8.45335 
-3 9 1.42264 19.0737 11.652 8.82315 9.26755 
-3 12 1.10716 17.3384 11.652 9.16819 8.82315 
-3 15 0.874185 14.0055 9.37122 9.26755 8.82315 
0 -15 0.756868 11.224 11.652 8.45335 8.82315 
0 -12 0.951375 15.6404 9.37122 10.2536 9.26755 
0 -9 1.20921 17.3384 11.652 8.82315 9.26755 
0 -6 1.55684 17.357 9.37122 9.83057 8.2887 
0 -3 2.11888 16.5187 9.83057 8.82315 9.26755 
0 0 3.44168 13.9549 8.45335 8.82315 9.26755 
0 3 2.5369 17.2173 9.37122 9.26755 9.26755 
0 6 1.88075 16.5187 10.2536 8.45335 8.45335 
0 9 1.42562 16.6327 9.83057 10.2536 8.45335 
0 12 1.10716 19.1958 9.37122 8.45335 8.82315 
0 15 0.876395 12.2179 10.3797 10.2536 8.82315 
3 -15 0.993246 2.00902 4.46126 7.0252 8.82315 
3 -12 1.65033 3.63318 6.82186 7.64086 8.82315 
3 -9 4.27671 6.82186 8.2887 7.64086 8.82315 
3 -6 12.2179 11.652 9.26755 8.82315 9.26755 
3 -3 5.07421 11.8135 9.83057 9.26755 8.82315 
3 0 3.31979 13.5007 8.45335 8.82315 8.82315 
3 3 2.4595 17.2173 9.37122 9.26755 8.45335 
3 6 1.84998 18.1767 9.83057 9.26755 8.45335 
3 9 1.40716 16.6327 10.2536 8.82315 8.45335 
3 12 1.09826 17.3384 9.37122 9.26755 9.26755 
3 15 0.869001 12.2179 12.7605 8.45335 8.82315 
6 -15 0.812997 1.43548 3.06402 5.91422 7.64086 
6 -12 1.08955 2.21085 4.69372 7.0252 8.82315 
6 -9 1.65223 3.49679 7.05712 7.64086 8.82315 
6 -6 3.79857 6.12682 8.00604 8.45335 8.45335 
6 -3 6.72583 11.0972 9.83057 8.82315 8.82315 
6 0 2.83518 14.8185 8.45335 9.16819 8.82315 
6 3 2.19609 13.8046 10.2536 8.45335 8.82315 
6 6 1.77876 17.2173 9.37122 9.16819 8.82315 
6 9 1.37499 17.357 9.37122 9.16819 8.82315 
6 12 1.07224 20.96 11.652 8.82315 8.45335 
6 15 0.84702 12.2179 11.652 8.82315 8.82315 
9 -15 0.727644 1.14806 2.38695 4.95281 7.40061 
9 -12 0.860752 1.51548 3.21651 6.31097 7.64086 
9 -9 1.13758 2.15117 4.69372 7.40061 8.82315 
9 -6 1.8301 3.44603 6.1238 8.00604 8.45335 
9 -3 4.21945 6.1238 7.70202 8.82315 9.26755 
9 0 2.78864 15.0212 8.45335 8.45335 8.82315 
9 3 1.81483 15.8261 10.2536 8.82315 9.16819 
9 6 1.66818 15.2243 10.2536 9.26755 8.82315 
9 9 1.35503 17.357 10.3797 9.26755 8.82315 
9 12 1.05948 17.3384 11.652 8.45335 9.26755 
9 15 0.846694 14.0221 12.7605 9.26755 9.26755 
12 -15 0.698035 1.0733 2.12411 4.48879 7.05306 
12 -12 0.799168 1.283 2.70139 5.3881 7.64086 
12 -9 0.977036 1.69133 3.63318 5.91422 8.82315 
12 -6 1.33142 2.42495 4.97474 7.0252 8.82315 
12 -3 2.0887 4.11419 6.82186 8.00604 9.26755 
12 0 2.88932 8.82315 8.2887 9.26755 9.26755 
12 3 1.64467 17.2173 8.45335 9.16819 8.82315 
12 6 1.37499 16.6327 11.652 10.2536 8.82315 
12 9 1.32272 17.357 9.37122 8.45335 8.82315 
12 12 1.05569 17.3384 9.37122 9.26755 8.82315 
12 15 0.845048 12.2179 11.652 8.45335 8.45335 
15 -15 0.717899 1.10997 2.24072 4.69372 7.05306 
15 -12 0.793766 1.25775 2.62771 5.54397 7.40061 
15 -9 0.915802 1.51942 3.21651 5.91422 8.00604 
15 -6 1.13163 1.90087 4.11419 7.27522 8.00604 
15 -3 1.44091 2.86988 5.56159 7.64086 8.82315 
15 0 2.34448 5.26862 7.40061 8.45335 8.82315 
15 3 1.65357 13.9549 9.16819 9.26755 8.82315 
15 6 1.20372 21.3259 9.37122 8.82315 8.45335 
15 9 1.14181 17.357 9.37122 8.45335 8.82315 
15 12 1.04825 17.3384 10.3887 9.16819 9.26755 
15 15 0.845048 15.1997 9.37122 8.45335 9.26755 
